inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
AIONOLUJZLIMTK-UHFFFAOYSA-N,Transporters and Ion Channels,Flavanones,1,0,0,Methoxy,302.28200000000004,2.518500000000001,96.22000000000001,0.1875,pass,8.57,3.82494615570222,3.82494615570222,3.8249461557022197,1,1,1,1,IC50,3.82494615570222,4.440892098500626e-16,0
AJERVVHSERWGFL-UXBLZVDNSA-N,Infectious Diseases,Chalcones,1,1,0,Methoxy+Prenyl,370.40100000000007,3.9793000000000034,96.22000000000001,0.19047619047619047,pass,5.15,0.08828118854378934,0.312822913892886,-0.012463695588983787,7,5,7,3,EC50;IC50;Ki,0.08828118854378934,0.10074488413277313,0.22454172534909667
AJYSQFRTOQQIHC-CUNXSJBXSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,474.59700000000026,6.909100000000008,68.15,0.4,pass,6.4,1.76811754055618,1.76811754055618,1.7681175405561786,1,1,1,1,IC50,1.76811754055618,1.3322676295501878e-15,0
AKZBEMDOKOHIFM-BIGSBDRZSA-N,Infectious Diseases,Flavan-3-ols,0,0,0,Simple,452.4150000000002,2.692700000000003,156.91,0.20833333333333334,pass,5.48,0.874748198314982,0.874748198314982,0.8747481983149823,2,2,2,1,IC50,0.874748198314982,-3.3306690738754696e-16,0
AKZBEMDOKOHIFM-UMAWSMADSA-N,General Assays and Safety,Flavan-3-ols,0,0,0,Simple,452.4150000000002,2.692700000000003,156.91,0.20833333333333334,pass,5.6,0.627886466134935,0.627886466134935,0.6278864661349353,1,1,1,1,IC50,0.627886466134935,-2.220446049250313e-16,0
ALFNTRJPGFNJQV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,300.266,2.585400000000001,100.13000000000001,0.0625,pass,6,2.11067274600663,2.11067274600663,2.110672746006634,1,1,1,1,IC50,2.11067274600663,-3.9968028886505635e-15,0
ALGFNVZQNNGHPA-YRNVUSSQSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000016,4.216800000000002,86.99000000000001,0.19047619047619047,pass,4.55,-0.510301300490233,-0.510301300490233,-0.5103013004902331,1,1,1,1,IC50,-0.510301300490233,1.1102230246251565e-16,0
AMJCTDBATIKENQ-YRDFTBLNSA-N,Cell Signaling and Survival,Aurones,0,0,1,Sugar,448.3800000000001,-0.4017000000000002,186.37,0.2857142857142857,pass,4.63,-0.607972690151155,-0.607972690151155,-0.6079726901511553,2,1,2,1,IC50,-0.607972690151155,3.3306690738754696e-16,0
AMXXXMGWYLGBLR-UHFFFAOYSA-N,General Assays and Safety,Coumestan,1,0,0,Methoxy,350.37000000000006,4.890600000000004,61.06,0.23809523809523808,pass,5.83,0.955702900031043,0.955702900031043,0.9557029000310431,2,1,2,1,IC50,0.955702900031043,-1.1102230246251565e-16,0
AOJIJXJCNKMEET-UVTDQMKNSA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,240.258,3.1740000000000017,57.53,0,pass,4.775,-0.103598431206236,-0.103598431206236,-0.10359843120623562,6,4,6,1,IC50,-0.103598431206236,-3.885780586188048e-16,0
AOUGZVKCLQLQNU-HSZRJFAPSA-N,Gene Regulation,Flavans,0,1,0,Prenyl,394.5110000000002,5.887100000000006,69.92,0.36,pass,4.02,-1.5197082852887,-1.5197082852887,-1.5197082852886978,1,1,1,1,IC50,-1.5197082852887,-2.220446049250313e-15,0
AOVQEAUIBICOLQ-UHFFFAOYSA-N,Cell Signaling and Survival,2-arylbenzofurans,0,0,0,Simple,308.333,4.695200000000004,62.83000000000001,0.15789473684210525,pass,4.19,-1.1913044047339,-1.1913044047339,-1.1913044047339048,1,1,1,1,IC50,-1.1913044047339,4.6629367034256575e-15,0
AOVQEAUIBICOLQ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,0,0,Simple,308.333,4.695200000000004,62.83000000000001,0.15789473684210525,pass,5.35,0.935753345852865,0.935753345852865,0.9357533458528654,2,1,2,1,IC50,0.935753345852865,-4.440892098500626e-16,0
APPXYONGBIXGRO-AIQWNVMPSA-N,Infectious Diseases,Chalcones,0,1,0,Prenyl,692.7170000000004,7.330000000000008,209.11999999999995,0.2,pass,5.905,1.63896658512903,1.63896658512903,1.6389665851290325,2,2,2,1,IC50,1.63896658512903,-2.4424906541753444e-15,0
APPXYONGBIXGRO-AIQWNVMPSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,692.7170000000004,7.330000000000008,209.11999999999995,0.2,pass,5.13,-0.0900440690773531,-0.0900440690773531,-0.09004406907735309,1,1,1,1,IC50,-0.0900440690773531,-1.3877787807814457e-17,0
APPXYONGBIXGRO-AIQWNVMPSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,692.7170000000004,7.330000000000008,209.11999999999995,0.2,pass,4.05,-1.41408545445467,-1.41408545445467,-1.41408545445467,1,1,1,1,IC50,-1.41408545445467,0,0
AQBZCCQCDWNNJQ-AUSIDOKSSA-N,Cell Signaling and Survival,Rotenoids,1,0,0,Methoxy,410.4220000000002,3.111900000000002,83.45,0.34782608695652173,pass,5.7,0.810583979402351,0.810583979402351,0.810583979402351,1,1,1,1,IC50,0.810583979402351,0,0
AQBZCCQCDWNNJQ-AUSIDOKSSA-N,General Assays and Safety,Rotenoids,1,0,0,Methoxy,410.4220000000002,3.111900000000002,83.45,0.34782608695652173,pass,7.11,2.78007261910503,2.78007261910503,2.7800726191050313,1,1,1,1,IC50,2.78007261910503,-1.3322676295501878e-15,0
AQBZCCQCDWNNJQ-AUSIDOKSSA-N,Infectious Diseases,Rotenoids,1,0,0,Methoxy,410.4220000000002,3.111900000000002,83.45,0.34782608695652173,pass,4.9,-0.168185129572428,-0.168185129572428,-0.1681851295724279,2,1,2,1,IC50,-0.168185129572428,-1.1102230246251565e-16,0
AQBZCCQCDWNNJQ-AUSIDOKSSA-N,Phenotypic: Cancer and Cells,Rotenoids,1,0,0,Methoxy,410.4220000000002,3.111900000000002,83.45,0.34782608695652173,pass,5.87,1.87568886597588,1.87568886597588,1.8756888659758806,12,8,12,1,IC50,1.87568886597588,-6.661338147750939e-16,0
ASIBRDHUNIEPQI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,300.35400000000004,3.5279000000000025,44.760000000000005,0.2777777777777778,pass,6.27,2.59871618914743,2.59871618914743,2.598716189147429,6,6,6,1,IC50,2.59871618914743,1.3322676295501878e-15,0
ATHWOBRNXTYZEM-BJMVGYQFSA-N,Metabolic Enzymes,Chalcones,1,0,0,Methoxy,284.31100000000004,3.305500000000002,55.760000000000005,0.11764705882352941,pass,5.575,0.492234709574031,0.492234709574031,0.49223470957403104,2,2,2,1,IC50,0.492234709574031,-5.551115123125783e-17,0
AUTKSCVETOWBRA-RXVVDRJESA-N,General Assays and Safety,Pterocarpan,1,1,0,Methoxy+Prenyl,352.43000000000006,4.827620000000005,47.92,0.36363636363636365,pass,5.21,0.0720238173545801,0.0720238173545801,0.07202381735458009,1,1,1,1,IC50,0.0720238173545801,1.3877787807814457e-17,0
AVMGPGZQJKDABF-HNNXBMFYSA-N,Phenotypic: Cancer and Cells,Flavans,1,0,0,Methoxy,286.3270000000001,3.4757000000000025,47.92,0.29411764705882354,pass,4.41,-0.763360863600275,-0.763360863600275,-0.7633608636002749,3,1,3,1,IC50,-0.763360863600275,-1.1102230246251565e-16,0
AYHOUUNTAVCXBN-ZDUSSCGKSA-N,General Assays and Safety,Flavanones,0,0,0,Simple,288.25500000000005,2.2155,107.22000000000001,0.13333333333333333,pass,4.64,-0.600723950001743,-0.600723950001743,-0.6007239500017433,2,2,2,1,EC50,-0.600723950001743,3.3306690738754696e-16,0
AYHOUUNTAVCXBN-ZDUSSCGKSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,288.25500000000005,2.2155,107.22000000000001,0.13333333333333333,pass,4.09,-1.45087537199295,-1.45087537199295,-1.4508753719929466,1,1,1,1,IC50,-1.45087537199295,-3.3306690738754696e-15,0
AYHOUUNTAVCXBN-ZDUSSCGKSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,288.25500000000005,2.2155,107.22000000000001,0.13333333333333333,pass,4.85,0.0319691918884286,0.0319691918884286,0.031969191888428616,1,1,1,1,IC50,0.0319691918884286,-1.3877787807814457e-17,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Cell Signaling and Survival,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,4.21,-1.4838828445180454,-1.4838828445180454,-1.0570958187728274,7,6,7,2,IC50;Kd,-1.4838828445180454,-0.426787025745218,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Gene Regulation,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,5.67,0.36549002889635,0.36549002889635,0.3654900288963503,1,1,1,1,IC50,0.36549002889635,-2.7755575615628914e-16,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,General Assays and Safety,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,4.8,-0.512344608286307,-0.512344608286307,-0.5123446082863068,1,1,1,1,IC50,-0.512344608286307,-2.220446049250313e-16,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Infectious Diseases,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,5.07,-0.26530214127636104,-0.26530214127636104,-0.4350420021722699,10,7,10,2,IC50;Ki,-0.26530214127636104,0.16973986089590887,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,7.24,2.69898109556669,2.69898109556669,2.698981095566694,4,4,4,1,IC50,2.69898109556669,-3.9968028886505635e-15,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,6.3,1.44089114670269,1.44089114670269,1.4408911467026895,3,3,3,1,IC50,1.44089114670269,4.440892098500626e-16,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Neuroscience Targets,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,4.35,-1.08235818965307,-1.08235818965307,-1.0823581896530656,2,2,2,1,IC50,-1.08235818965307,-4.440892098500626e-15,0
AYMYWHCQALZEGT-ORCRQEGFSA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,272.256,2.4051000000000005,97.99000000000001,0,pass,5.12,0.520012635029225,0.520012635029225,0.5200126350292253,4,2,4,1,IC50,0.520012635029225,-3.3306690738754696e-16,0
AZELSOYQOIUPBZ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Neoflavonoids,1,0,0,Methoxy,268.268,3.174200000000002,59.67,0.0625,pass,8.99,4.00061217973176,4.00061217973176,4.000612179731761,1,1,1,1,EC50,4.00061217973176,-8.881784197001252e-16,0
AZLNYSCXKUKIRV-JXFKEZNVSA-N,Infectious Diseases,Pterocarpan,0,1,0,Prenyl,324.3760000000001,4.216200000000002,58.92,0.3,pass,5.535,0.5288278575553945,0.5288278575553945,0.5482327226005526,3,3,3,2,IC50;Ki,0.5288278575553945,-0.019404865045158037,0
AZLNYSCXKUKIRV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,324.3760000000001,4.216200000000002,58.92,0.3,pass,5.43,1.08035881048718,1.08035881048718,1.0803588104871755,1,1,1,1,IC50,1.08035881048718,4.440892098500626e-15,0
AZPLXDBZIQMMMT-UHFFFAOYSA-N,Cell Signaling and Survival,Isoflavones,1,1,0,Methoxy+Prenyl,368.38500000000016,4.094100000000003,100.13000000000001,0.19047619047619047,pass,5.28,0.253767342755181,0.253767342755181,0.2537673427551806,1,1,1,1,IC50,0.253767342755181,3.885780586188048e-16,0
AZPLXDBZIQMMMT-UHFFFAOYSA-N,Neuroscience Targets,Isoflavones,1,1,0,Methoxy+Prenyl,368.38500000000016,4.094100000000003,100.13000000000001,0.19047619047619047,pass,5,-5.51430692704377e-4,-5.51430692704377e-4,-5.514306927043766e-4,1,1,1,1,IC50,-5.51430692704377e-4,-4.336808689942018e-19,0
BCIBEYSHPVFKBY-FRRISVFZSA-N,Inflammation and Proteolysis,Flavan-3-ols,0,0,0,Simple,532.5010000000002,3.9285000000000023,180.29999999999998,0.1724137931034483,pass,5.75,0.858515023233947,0.858515023233947,0.8585150232339466,1,1,1,1,IC50,0.858515023233947,4.440892098500626e-16,0
BCIBEYSHPVFKBY-KCPWBINCSA-N,Inflammation and Proteolysis,Flavan-3-ols,0,0,0,Simple,532.5010000000002,3.9285000000000023,180.29999999999998,0.1724137931034483,pass,5.69,0.784402295489004,0.784402295489004,0.7844022954890042,1,1,1,1,IC50,0.784402295489004,-2.220446049250313e-16,0
BCRQIJDETOPQBA-SJORKVTESA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,358.3460000000001,2.5379000000000005,83.45000000000002,0.3157894736842105,pass,6.7,3.37597056155685,3.37597056155685,3.375970561556846,1,1,1,1,IC50,3.37597056155685,3.9968028886505635e-15,0
BDUDECZOBBDZCJ-CQZGAYFHSA-N,Cell Signaling and Survival,Chalcones,0,1,0,Prenyl,678.7340000000003,7.4527000000000125,195.97999999999996,0.2,pass,5.39,0.399600271400867,0.399600271400867,0.3996002714008674,4,4,4,1,IC50,0.399600271400867,-3.885780586188048e-16,0
BDUDECZOBBDZCJ-CQZGAYFHSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,678.7340000000003,7.4527000000000125,195.97999999999996,0.2,pass,5.5,1.2068885920422,1.2068885920422,1.2068885920421972,1,1,1,1,IC50,1.2068885920422,2.6645352591003757e-15,0
BEWUEWUDIYSCEX-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,356.3300000000001,3.214500000000001,76.36,0.21052631578947367,pass,5.21,0.682693782742824,0.682693782742824,0.6826937827428237,1,1,1,1,IC50,0.682693782742824,3.3306690738754696e-16,0
BEZJLLIBPJHWLI-HNKXTRRSSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,812.9560000000001,11.20889999999998,170.05,0.3,pass,4.42,-1.0539543686364,-1.0539543686364,-1.0539543686363968,1,1,1,1,IC50,-1.0539543686364,-3.1086244689504383e-15,0
BGZLDYWPLZVXDX-DHZHZOJOSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,408.4940000000001,5.496200000000007,97.99000000000001,0.24,pass,4.64,-0.347620152776635,-0.347620152776635,-0.34762015277663477,1,1,1,1,IC50,-0.347620152776635,-2.220446049250313e-16,0
BHDBRCJCCXGBOF-GCFMLEDASA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,819.0039999999999,11.09979999999998,195.97999999999996,0.32,pass,7.01,2.41488230587775,2.41488230587775,2.4148823058777458,1,1,1,1,IC50,2.41488230587775,4.440892098500626e-15,0
BHFVJSQVKWDKGD-UHFFFAOYSA-N,General Assays and Safety,Chalcones,0,0,0,Simple,324.376,4.097500000000005,66.76,0.25,pass,5.7,0.770415350437591,0.770415350437591,0.7704153504375914,1,1,1,1,IC50,0.770415350437591,-3.3306690738754696e-16,0
BICKLHZENLKHGI-LXEULODHSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,1,Methoxy+Sugar,424.44900000000024,3.839500000000003,91.29000000000002,0.3333333333333333,pass,4.805,-0.0493713819683706,-0.0493713819683706,-0.04937138196837056,2,1,2,1,IC50,-0.0493713819683706,-3.469446951953614e-17,0
BJAHHJOBSKZTFE-JUIPTLLLSA-N,Phenotypic: Cancer and Cells,Dihydroflavonols,0,0,1,Sugar,466.39500000000015,-1.340600000000001,206.59999999999997,0.38095238095238093,pass,4.36,-0.853739278996718,-0.853739278996718,-0.8537392789967182,1,1,1,1,IC50,-0.853739278996718,2.220446049250313e-16,0
BJRPKUAESAVDDK-ZZXKWVIFSA-N,Metabolic Enzymes,Chalcones,1,0,0,Methoxy,324.33200000000005,4.051700000000002,68.9,0.10526315789473684,pass,5.3,0.13239950928385,0.13239950928385,0.1323995092838496,1,1,1,1,IC50,0.13239950928385,3.885780586188048e-16,0
BJVDGVPUXJNXHR-QGZVFWFLSA-N,Metabolic Enzymes,Flavans,1,0,0,Methoxy,316.3530000000001,2.7075000000000014,79.15,0.3333333333333333,pass,6.92,2.25215596190237,2.25215596190237,2.2521559619023703,1,1,1,1,IC50,2.25215596190237,-4.440892098500626e-16,0
BLZGPHNVMRXDCB-UXBLZVDNSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,324.3760000000001,4.208200000000005,77.76,0.15,pass,5.26,0.080059843787096,0.080059843787096,0.08005984378709596,3,1,3,1,IC50,0.080059843787096,4.163336342344337e-17,0
BLZGPHNVMRXDCB-UXBLZVDNSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,324.3760000000001,4.208200000000005,77.76,0.15,pass,4.98,0.266953071919184,0.266953071919184,0.2669530719191836,2,2,2,1,IC50,0.266953071919184,3.885780586188048e-16,0
BMIMEYWWZBBDCM-QHCPKHFHSA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,408.4940000000002,5.5273000000000065,86.99000000000001,0.32,pass,4.945,-0.190360212665777,-0.190360212665777,-0.19036021266577685,2,1,2,1,IC50,-0.190360212665777,-1.3877787807814457e-16,0
BMIMEYWWZBBDCM-QHCPKHFHSA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,408.4940000000002,5.5273000000000065,86.99000000000001,0.32,pass,4.89,0.104271924205584,0.104271924205584,0.10427192420558364,2,2,2,1,IC50,0.104271924205584,3.608224830031759e-16,0
BMLIIPOXVWESJG-KEDVUCMTSA-N,Metabolic Enzymes,Dihydroflavonols,1,0,0,Methoxy,482.4410000000002,2.4045,166.14000000000001,0.24,pass,4.9275,-0.41717990051771947,-0.41717990051771947,-0.4040992915054163,6,2,6,2,IC50;Ki,-0.41717990051771947,-0.01308060901230318,0
BMLIIPOXVWESJG-LMBCONBSSA-N,Metabolic Enzymes,Dihydroflavonols,1,0,0,Methoxy,482.4410000000002,2.4045,166.14000000000001,0.24,pass,5.135,-0.16272101061089145,-0.16272101061089145,-0.1389686310833799,6,2,6,2,IC50;Ki,-0.16272101061089145,-0.023752379527511552,0
BMLIIPOXVWESJG-LMBCONBSSA-N,Transporters and Ion Channels,Dihydroflavonols,1,0,0,Methoxy,482.4410000000002,2.4045,166.14000000000001,0.24,pass,6.96,1.98924255418572,1.98924255418572,1.9892425541857162,1,1,1,1,IC50,1.98924255418572,3.774758283725532e-15,0
BMZFZTMWBCFKSS-UHFFFAOYSA-N,Cell Signaling and Survival,Isoflavones,0,0,0,Simple,270.24,2.5768000000000013,90.9,0,pass,6.395,0.987029181921133,0.987029181921133,0.9870291819211329,2,2,2,2,IC50;Ki,0.987029181921133,1.1102230246251565e-16,0
BMZFZTMWBCFKSS-UHFFFAOYSA-N,General Assays and Safety,Isoflavones,0,0,0,Simple,270.24,2.5768000000000013,90.9,0,pass,6.205,1.490186216166,1.490186216166,1.4901862161660004,2,2,2,1,IC50,1.490186216166,-4.440892098500626e-16,0
BMZFZTMWBCFKSS-UHFFFAOYSA-N,Infectious Diseases,Isoflavones,0,0,0,Simple,270.24,2.5768000000000013,90.9,0,pass,4.75,-0.437909266095035,-0.437909266095035,-0.4379092660950346,1,1,1,1,IC50,-0.437909266095035,-3.885780586188048e-16,0
BMZFZTMWBCFKSS-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,270.24,2.5768000000000013,90.9,0,pass,5.065,-0.175096025509577,-0.175096025509577,-0.17509602550957704,2,2,2,1,IC50,-0.175096025509577,2.7755575615628914e-17,0
BMZFZTMWBCFKSS-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,0,0,Simple,270.24,2.5768000000000013,90.9,0,pass,4.91,0.140423290364162,0.140423290364162,0.14042329036416193,1,1,1,1,IC50,0.140423290364162,8.326672684688674e-17,0
BNFXYMBRFDJYCH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,0,0,Simple,298.25,2.599900000000001,89.13000000000001,0.0625,pass,4.16,-1.21525294058249,-1.21525294058249,-1.2152529405824932,1,1,1,1,IC50,-1.21525294058249,3.3306690738754696e-15,0
BNHKKFCHFULPFL-YWZLYKJASA-N,Inflammation and Proteolysis,Pterocarpan,0,0,0,Simple,320.344,4.781200000000004,51.83,0.2,pass,5.065,0.0123947148125164,0.0123947148125164,0.012394714812516356,2,1,2,1,IC50,0.0123947148125164,4.5102810375396984e-17,0
BNHKKFCHFULPFL-YWZLYKJASA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,320.344,4.781200000000004,51.83,0.2,pass,4.64,-0.347620152776635,-0.347620152776635,-0.34762015277663477,1,1,1,1,IC50,-0.347620152776635,-2.220446049250313e-16,0
BOBWTYODGOYWRC-UVIRAJKCSA-N,Cell Signaling and Survival,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.105700000000004,96.22000000000001,0.34615384615384615,pass,4.72,-0.488654839441048,-0.488654839441048,-0.48865483944104754,1,1,1,1,IC50,-0.488654839441048,-4.440892098500626e-16,0
BOYAGHNMYQPGKZ-VMPITWQZSA-N,General Assays and Safety,Chalcones,1,0,0,Methoxy,344.36300000000006,3.322700000000002,74.22000000000001,0.21052631578947367,pass,4.16,-1.4245294678233,-1.4245294678233,-1.4245294678233003,1,1,1,1,IC50,-1.4245294678233,2.220446049250313e-16,0
BPKGZLQVBQRSMK-QVDUQQMDSA-N,General Assays and Safety,Dihydroflavonols,0,0,0,Simple,590.4930000000003,3.108900000000002,234.66999999999996,0.13333333333333333,pass,5.07,0.428970573231486,0.428970573231486,0.4289705732314861,1,1,1,1,EC50,0.428970573231486,-5.551115123125783e-17,0
BTCICADMSGBCKA-VGVWILAUSA-N,Cell Signaling and Survival,Flavanones,1,0,0,Methoxy,570.5500000000003,5.091600000000005,151.98,0.1875,pass,4.97,-0.598023401736221,-0.598023401736221,-0.5980234017362206,1,1,1,1,AC50,-0.598023401736221,-4.440892098500626e-16,0
BTCICADMSGBCKA-VGVWILAUSA-N,General Assays and Safety,Flavanones,1,0,0,Methoxy,570.5500000000003,5.091600000000005,151.98,0.1875,pass,5.13,-0.481705774430975,-0.481705774430975,-0.48170577443097473,1,1,1,1,AC50,-0.481705774430975,-2.7755575615628914e-16,0
BTCICADMSGBCKA-VGVWILAUSA-N,Infectious Diseases,Flavanones,1,0,0,Methoxy,570.5500000000003,5.091600000000005,151.98,0.1875,pass,5.63,1.43908386500625,1.43908386500625,1.4390838650062483,4,3,4,1,EC50,1.43908386500625,1.7763568394002505e-15,0
BVFVJUGNDWHJBT-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,454.47500000000025,3.020000000000003,129.59000000000003,0.4,pass,4.58,-0.809714469657715,-0.809714469657715,-0.8097144696577148,1,1,1,1,IC50,-0.809714469657715,-2.220446049250313e-16,0
BVHLNRAYBCPKOY-NRFANRHFSA-N,Cell Signaling and Survival,Isoflavanones,0,1,0,Prenyl,424.4930000000002,5.232900000000006,107.22000000000001,0.32,pass,4.84,-0.32956437182757,-0.32956437182757,-0.3295643718275701,1,1,1,1,IC50,-0.32956437182757,1.1102230246251565e-16,0
BVKQRAYKLBRNIK-UHFFFAOYSA-N,General Assays and Safety,Flavonolignans,1,0,0,Methoxy,480.42500000000024,3.164400000000002,159.04999999999998,0.16,pass,4.98,-0.255792616541526,-0.255792616541526,-0.2557926165415264,3,2,3,1,IC50,-0.255792616541526,3.885780586188048e-16,0
BVKQRAYKLBRNIK-UHFFFAOYSA-N,Metabolic Enzymes,Flavonolignans,1,0,0,Methoxy,480.42500000000024,3.164400000000002,159.04999999999998,0.16,pass,4.09,-1.45087537199295,-1.45087537199295,-1.4508753719929466,1,1,1,1,IC50,-1.45087537199295,-3.3306690738754696e-15,0
BVKQRAYKLBRNIK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavonolignans,1,0,0,Methoxy,480.42500000000024,3.164400000000002,159.04999999999998,0.16,pass,4.7524999999999995,-0.15327122103555102,-0.15327122103555102,0.1533445893175766,7,4,7,2,EC50;IC50,-0.15327122103555102,-0.3066158103531276,0
BVKQRAYKLBRNIK-UHFFFAOYSA-N,Transporters and Ion Channels,Flavonolignans,1,0,0,Methoxy,480.42500000000024,3.164400000000002,159.04999999999998,0.16,pass,5.8100000000000005,0.969841126872504,0.969841126872504,0.9698411268725042,2,2,2,2,IC50;Kd,0.969841126872504,-2.220446049250313e-16,0
BWFSBUVPIAIXKJ-QHHAFSJGSA-N,Cell Signaling and Survival,Chalcones,1,0,0,Methoxy,286.283,2.7081000000000013,86.99000000000001,0.0625,pass,4.42,-0.886381008474741,-0.886381008474741,-0.8863810084747406,1,1,1,1,IC50,-0.886381008474741,-4.440892098500626e-16,0
BWFSBUVPIAIXKJ-QHHAFSJGSA-N,General Assays and Safety,Chalcones,1,0,0,Methoxy,286.283,2.7081000000000013,86.99000000000001,0.0625,pass,4.51,-0.925678372764007,-0.925678372764007,-0.9256783727640072,1,1,1,1,IC50,-0.925678372764007,2.220446049250313e-16,0
BWFSBUVPIAIXKJ-QHHAFSJGSA-N,Infectious Diseases,Chalcones,1,0,0,Methoxy,286.283,2.7081000000000013,86.99000000000001,0.0625,pass,4.895,-0.177175934123183,-0.177175934123183,-0.17717593412318283,4,2,4,1,IC50,-0.177175934123183,-1.6653345369377348e-16,0
BWSXMPVDLMJKKY-QFIPXVFZSA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,390.47900000000016,5.791600000000006,55.760000000000005,0.32,pass,4.14,-1.25759209957285,-1.25759209957285,-1.2575920995728547,1,1,1,1,IC50,-1.25759209957285,4.6629367034256575e-15,0
BYNYZQQDQIQLSO-UHFFFAOYSA-N,Cell Signaling and Survival,Isoflavones,1,0,0,Methoxy,314.29300000000006,2.888400000000002,89.13000000000001,0.11764705882352941,pass,4.16,-1.23107702163727,-1.23107702163727,-1.2310770216372744,1,1,1,1,IC50,-1.23107702163727,4.440892098500626e-15,0
BYNYZQQDQIQLSO-UHFFFAOYSA-N,Gene Regulation,Isoflavones,1,0,0,Methoxy,314.29300000000006,2.888400000000002,89.13000000000001,0.11764705882352941,pass,5.51,-0.594327807797689,-0.594327807797689,-0.5943278077976887,1,1,1,1,EC50,-0.594327807797689,-3.3306690738754696e-16,0
BYNYZQQDQIQLSO-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,314.29300000000006,2.888400000000002,89.13000000000001,0.11764705882352941,pass,4.84,0.0138935088091403,0.0138935088091403,0.013893508809140268,2,2,2,1,IC50,0.0138935088091403,3.2959746043559335e-17,0
BYSRPHRKESMCPO-HMQYECKYSA-N,Infectious Diseases,Proanthocyanins,0,0,0,Simple,864.7650000000004,4.242400000000013,320.14,0.2,pass,4.03,-1.73258512140354,-1.73258512140354,-1.7325851214035433,1,1,1,1,IC50,-1.73258512140354,3.3306690738754696e-15,0
