inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean,visual_clade
LKFQSODZCVNSSG-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,422.4770000000002,4.454300000000005,100.13000000000001,0.32,pass,5.37,0.971904712011444,0.971904712011444,0.9719047120114438,3,3,3,1,IC50,0.971904712011444,2.220446049250313e-16,0,Rosids (Fabids)
LKRGIWICIRPKIL-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,426.5090000000002,4.419800000000007,107.22000000000001,0.4,pass,4.3,-0.962193377472452,-0.962193377472452,-0.9621933774724516,1,1,1,1,IC50,-0.962193377472452,-4.440892098500626e-16,0,Rosids (Fabids)
LMCHYXAZXISBOS-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,342.3470000000001,3.4944000000000024,67.13000000000001,0.21052631578947367,pass,5.28,0.809223564297845,0.809223564297845,0.8092235642978454,5,5,5,1,IC50,0.809223564297845,-3.3306690738754696e-16,0,Rosids (Fabids)
LOFJXYSYEDFQAI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,398.4110000000002,4.102700000000003,109.36000000000001,0.22727272727272727,pass,5.27,0.791147881218555,0.791147881218555,0.7911478812185554,1,1,1,1,IC50,0.791147881218555,-4.440892098500626e-16,0,Rosids (Fabids)
LTTQKYMNTNISSZ-KESSSICBSA-N,Phenotypic: Cancer and Cells,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.609600000000007,96.22,0.34615384615384615,pass,4.65,-0.329544469697345,-0.329544469697345,-0.3295444696973448,3,3,3,1,IC50,-0.329544469697345,-2.220446049250313e-16,0,Rosids (Fabids)
LVOMAAAYDYWLKU-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,384.3840000000001,3.7997000000000027,120.36000000000001,0.19047619047619047,pass,5.17,0.610391050425669,0.610391050425669,0.6103910504256687,1,1,1,1,IC50,0.610391050425669,3.3306690738754696e-16,0,Rosids (Fabids)
LWZACZCRAUQSLH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,0,0,Simple,352.3420000000001,3.7610000000000032,100.13000000000002,0.15,pass,4.7,-0.239166054300901,-0.239166054300901,-0.23916605430090146,1,1,1,1,IC50,-0.239166054300901,4.718447854656915e-16,0,Rosids (Fabids)
LYPURLGLYLCBSU-VMPITWQZSA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,322.36000000000007,4.178100000000004,66.76,0.15,pass,5.62,1.42379678899366,1.42379678899366,1.4237967889936622,1,1,1,1,IC50,1.42379678899366,-2.220446049250313e-15,0,Rosids (Fabids)
MBBVSWDIGPICDG-CMDBODPZSA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,668.7390000000001,7.178200000000012,177.14,0.3076923076923077,pass,4.49,-0.618755398965965,-0.618755398965965,-0.6187553989659649,1,1,1,1,IC50,-0.618755398965965,-1.1102230246251565e-16,0,Rosids (Fabids)
MFZJQZIWPCJMCW-YRNVUSSQSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.216800000000003,86.99,0.19047619047619047,pass,4.98,0.266953071919184,0.266953071919184,0.2669530719191836,1,1,1,1,IC50,0.266953071919184,3.885780586188048e-16,0,Rosids (Fabids)
MGSNGDMLFQANLV-MRXNPFEDSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,1,0,Methoxy+Prenyl,354.40200000000016,3.974000000000003,75.99000000000001,0.2857142857142857,pass,5.16,0.59231536734638,0.59231536734638,0.5923153673463804,3,3,3,1,IC50,0.59231536734638,-3.3306690738754696e-16,0,Rosids (Fabids)
MGYYQYIFNBTUAB-JQYHKRKISA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,528.5130000000003,4.731000000000007,164.75,0.13333333333333333,pass,4.62,-0.480002135501704,-0.480002135501704,-0.4800021355017041,1,1,1,1,EC50,-0.480002135501704,1.1102230246251565e-16,0,Rosids (Fabids)
MHYBVRYBSLBMGT-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,422.47700000000015,4.565000000000005,111.13000000000001,0.24,pass,4.9,0.122347607284874,0.122347607284874,0.12234760728487358,1,1,1,1,IC50,0.122347607284874,4.163336342344337e-16,0,Rosids (Fabids)
MJJWBJFYYRAYKU-OPKNDJPNSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,1,0,Prenyl,562.5740000000002,7.099200000000009,132.75,0.17647058823529413,pass,4.5,-0.600679715886677,-0.600679715886677,-0.6006797158866766,4,2,4,1,IC50,-0.600679715886677,-4.440892098500626e-16,0,Rosids (Fabids)
MLWIYODOURBGPI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,284.267,1.6239999999999999,86.99000000000001,0.1875,pass,4.89,0.104271924205584,0.104271924205584,0.10427192420558364,6,6,6,1,IC50,0.104271924205584,3.608224830031759e-16,0,Rosids (Fabids)
MPHUIXUWWQSYED-MRXNPFEDSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,318.28100000000006,1.2749,116.45,0.1875,pass,4.05,-1.41408545445467,-1.41408545445467,-1.41408545445467,1,1,1,1,IC50,-1.41408545445467,0,0,Rosids (Fabids)
MSPWKPQQHHCXLR-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,326.30400000000003,3.2059000000000015,67.13000000000001,0.16666666666666666,pass,5,0.30310443807776,0.30310443807776,0.30310443807776033,1,1,1,1,IC50,0.30310443807776,-3.3306690738754696e-16,0,Rosids (Fabids)
MUYAUELJBWQNDH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000017,79.9,0.0625,pass,4.4,-0.781436546679563,-0.781436546679563,-0.7814365466795632,1,1,1,1,IC50,-0.781436546679563,2.220446049250313e-16,0,Rosids (Fabids)
MVHAAGZZSATGDD-GOSISDBHSA-N,Phenotypic: Cancer and Cells,Flavans,0,1,0,Prenyl,326.39200000000005,4.378400000000005,69.92,0.3,pass,4.29,-0.98026906055174,-0.98026906055174,-0.9802690605517399,1,1,1,1,IC50,-0.98026906055174,-1.1102230246251565e-16,0,Rosids (Fabids)
MVHAAGZZSATGDD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavans,0,1,0,Prenyl,326.39200000000005,4.378400000000005,69.92,0.3,pass,4.09,-1.34178272213751,-1.34178272213751,-1.341782722137515,1,1,1,1,IC50,-1.34178272213751,4.884981308350689e-15,0,Rosids (Fabids)
MXEIKUWMKSYEII-DETITRACSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,542.4960000000003,4.726900000000008,173.98,0.13333333333333333,pass,4.06,-1.39600977137538,-1.39600977137538,-1.3960097713753816,1,1,1,1,IC50,-1.39600977137538,1.5543122344752192e-15,0,Rosids (Fabids)
MYAHOBWCBIQQLV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,0,0,Methoxy,300.266,3.0377,100.13000000000001,0.0625,pass,5.26,0.17619767267894,0.17619767267894,0.1761976726789403,1,1,1,1,EC50,0.17619767267894,-3.0531133177191805e-16,0,Rosids (Fabids)
MYKDNKGHXHALEF-SJIVMEQQSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,646.7360000000003,8.041500000000008,155.51999999999998,0.2,pass,5.11,0.501936951949937,0.501936951949937,0.501936951949937,1,1,1,1,IC50,0.501936951949937,0,0,Rosids (Fabids)
MYQAATJJIDGOMQ-AYPBNUJASA-N,Phenotypic: Cancer and Cells,Rotenoids,1,1,0,Methoxy+Prenyl,426.4210000000002,1.7797,103.68000000000002,0.34782608695652173,pass,6.7,3.37597056155685,3.37597056155685,3.375970561556846,1,1,1,1,IC50,3.37597056155685,3.9968028886505635e-15,0,Rosids (Fabids)
NGGYSPUAKQMTNP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,322.3600000000001,4.2150000000000025,58.92,0.2,pass,5.02,0.339255804236337,0.339255804236337,0.339255804236337,1,1,1,1,IC50,0.339255804236337,0,0,Rosids (Fabids)
NIJHLDLKJBWHOF-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,398.4110000000002,4.102700000000004,109.36000000000001,0.22727272727272727,pass,4.72,-0.203014688142325,-0.203014688142325,-0.20301468814232476,1,1,1,1,IC50,-0.203014688142325,-2.498001805406602e-16,0,Rosids (Fabids)
NPYOKEDYJXYSTA-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,408.4060000000002,4.390100000000005,76.36000000000001,0.2608695652173913,pass,5.1,0.483861268870647,0.483861268870647,0.483861268870647,1,1,1,1,IC50,0.483861268870647,0,0,Rosids (Fabids)
NQIJCWMTBNAWNQ-NYYWCZLTSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,414.41000000000014,3.075100000000003,129.59,0.22727272727272727,pass,4.66,-0.311468786618056,-0.311468786618056,-0.3114687866180565,1,1,1,1,IC50,-0.311468786618056,4.996003610813204e-16,0,Rosids (Fabids)
NRDMATSOBGRQDO-IAGOWNOFSA-N,Phenotypic: Cancer and Cells,Flavandiols (Leucoanthocyanidins),0,0,0,Simple,302.32599999999996,2.1514999999999995,79.15,0.29411764705882354,pass,4.48,-0.636831082045253,-0.636831082045253,-0.6368310820452532,1,1,1,1,IC50,-0.636831082045253,2.220446049250313e-16,0,Rosids (Fabids)
NSRJSISNDPOJOP-CZUORRHYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,270.284,3.0105000000000013,47.92,0.25,pass,4.55,-0.510301300490233,-0.510301300490233,-0.5103013004902331,6,4,6,1,IC50,-0.510301300490233,1.1102230246251565e-16,0,Rosids (Fabids)
NUNFZNIXYWTZMW-LLVKDONJSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,302.326,2.8337000000000017,68.15,0.29411764705882354,pass,4.74,-0.166863321983746,-0.166863321983746,-0.16686332198374645,6,4,6,1,IC50,-0.166863321983746,4.440892098500626e-16,0,Rosids (Fabids)
NXBYIJSAISXPKJ-WEVVVXLNSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,340.37500000000006,3.9138000000000033,97.99000000000001,0.15,pass,4.515,-0.573566191267744,-0.573566191267744,-0.573566191267744,2,1,2,1,IC50,-0.573566191267744,0,0,Rosids (Fabids)
OAUIRSVJXOFAOO-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,422.47700000000015,5.299800000000007,111.13000000000001,0.24,pass,4.84,0.0138935088091403,0.0138935088091403,0.013893508809140268,1,1,1,1,IC50,0.0138935088091403,3.2959746043559335e-17,0,Rosids (Fabids)
OAUREGNZECGNQS-IBGZPJMESA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,324.3760000000001,4.313000000000002,66.75999999999999,0.25,pass,4.635,-0.356657994316279,-0.356657994316279,-0.356657994316279,4,4,4,1,IC50,-0.356657994316279,0,0,Rosids (Fabids)
ODMIEGVTNZNSLD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,256.25699999999995,2.7075000000000005,58.92,0.2,pass,5,0.30310443807776,0.30310443807776,0.30310443807776033,1,1,1,1,IC50,0.30310443807776,-3.3306690738754696e-16,0,Rosids (Fabids)
OFKHJNZDWNKYOY-DBLNWHOKSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,532.5450000000002,4.864700000000007,153.75,0.13333333333333333,pass,4.52,-0.5645283497281,-0.5645283497281,-0.5645283497280998,2,1,2,1,IC50,-0.5645283497281,-1.1102230246251565e-16,0,Rosids (Fabids)
OFUWGCQDMVDLIR-RECXWPGBSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,1,Methoxy+Sugar,446.40800000000013,0.35289999999999977,159.05,0.3181818181818182,pass,4.67,-0.428736525487591,-0.428736525487591,-0.42873652548759145,1,1,1,1,EC50,-0.428736525487591,4.440892098500626e-16,0,Rosids (Fabids)
OFWYIUYVHYPQNX-JXFKEZNVSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,324.3760000000001,4.216200000000002,58.92,0.3,pass,5.26,0.773072198139267,0.773072198139267,0.7730721981392671,2,1,2,1,IC50,0.773072198139267,-1.1102230246251565e-16,0,Rosids (Fabids)
OGFFMQWYZCTXCM-KXBFYZLASA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,322.36,4.186100000000003,47.92,0.3,pass,4.615,-0.392809360474856,-0.392809360474856,-0.39280936047485565,6,6,6,1,IC50,-0.392809360474856,-3.3306690738754696e-16,0,Rosids (Fabids)
OLKGXQNVTYDYLP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,426.4650000000002,4.839400000000005,76.36000000000001,0.2916666666666667,pass,4.45,-0.69105813128312,-0.69105813128312,-0.6910581312831199,1,1,1,1,IC50,-0.69105813128312,-1.1102230246251565e-16,0,Rosids (Fabids)
ONCAJIQSAVIIRM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,1,0,Methoxy+Prenyl,384.3840000000001,3.517200000000002,120.36,0.19047619047619047,pass,5.28,0.196703916684586,0.196703916684586,0.19670391668458592,1,1,1,1,EC50,0.196703916684586,8.326672684688674e-17,0,Rosids (Fabids)
ONLZHAOKMQJPIC-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,368.38500000000016,4.094100000000002,100.13,0.19047619047619047,pass,4.11,-1.00291135764566,-1.00291135764566,-1.0029113576456552,1,1,1,1,EC50,-1.00291135764566,-4.884981308350689e-15,0,Rosids (Fabids)
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.216800000000003,86.99,0.19047619047619047,pass,4.985,0.275990913458828,0.275990913458828,0.27599091345882776,26,16,26,1,IC50,0.275990913458828,2.220446049250313e-16,0,Rosids (Fabids)
OYSKBZHHLYECLU-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,342.3470000000001,3.4944000000000024,67.13,0.21052631578947367,pass,4.64,-0.347620152776635,-0.347620152776635,-0.34762015277663477,1,1,1,1,IC50,-0.347620152776635,-2.220446049250313e-16,0,Rosids (Fabids)
PCWHSSLCNUSQJY-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,410.4660000000002,5.003100000000005,67.13000000000001,0.2916666666666667,pass,4.43,-0.727209497441698,-0.727209497441698,-0.7272094974416982,2,2,2,1,IC50,-0.727209497441698,1.1102230246251565e-16,0,Rosids (Fabids)
PSJNLMVDUBCKQD-VBKZILBWSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,352.38600000000014,4.194700000000003,57.150000000000006,0.3333333333333333,pass,4.59,-0.437998568173078,-0.437998568173078,-0.43799856817307814,1,1,1,1,IC50,-0.437998568173078,1.6653345369377348e-16,0,Rosids (Fabids)
PXFKYAIDSYKIJA-DLBCFTNOSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,662.7350000000004,7.7471000000000085,175.74999999999997,0.2,pass,5.46,1.13458585972504,1.13458585972504,1.1345858597250422,1,1,1,1,IC50,1.13458585972504,-2.220446049250313e-15,0,Rosids (Fabids)
PXSWSGDFRGTMGP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,1,0,Methoxy+Prenyl,368.38500000000016,4.546400000000002,100.13000000000001,0.19047619047619047,pass,5.56,0.483791332763617,0.483791332763617,0.48379133276361735,2,1,2,1,EC50,0.483791332763617,-3.3306690738754696e-16,0,Rosids (Fabids)
PYJFTGHETRNBQP-QOTSWMAJSA-N,Phenotypic: Cancer and Cells,Aurones,0,0,0,Simple,354.35800000000006,2.788400000000001,96.22000000000001,0.25,pass,4.82,-0.0222578573494364,-0.0222578573494364,-0.022257857349436434,2,2,2,1,IC50,-0.0222578573494364,3.469446951953614e-17,0,Rosids (Fabids)
QDSRQILTOUZIGL-ACCUITESSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,352.4300000000002,4.814200000000004,55.760000000000005,0.22727272727272727,pass,4.18,-1.17910157442392,-1.17910157442392,-1.1791015744239166,1,1,1,1,IC50,-1.17910157442392,-3.3306690738754696e-15,0,Rosids (Fabids)
QFUCSEIKNTUPPA-GOSISDBHSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,0,0,Simple,326.3480000000001,3.585400000000003,83.06,0.2631578947368421,pass,4.97,0.248877388839894,0.248877388839894,0.24887738883989366,1,1,1,1,IC50,0.248877388839894,3.3306690738754696e-16,0,Rosids (Fabids)
QFUCSEIKNTUPPA-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,0,0,Simple,326.3480000000001,3.585400000000003,83.06,0.2631578947368421,pass,4.71,-0.221090371221613,-0.221090371221613,-0.22109037122161312,2,1,2,1,IC50,-0.221090371221613,1.1102230246251565e-16,0,Rosids (Fabids)
QGPHRCQDTPCIQI-KXBFYZLASA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,322.36,4.186100000000002,47.92,0.3,pass,4.6,-0.41992288509379,-0.41992288509379,-0.4199228850937898,6,6,6,1,IC50,-0.41992288509379,-2.220446049250313e-16,0,Rosids (Fabids)
QNLGNISMYMFVHP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,422.4770000000002,5.2998000000000065,111.13000000000002,0.24,pass,5.1775,0.623947812735136,0.623947812735136,0.6239478127351358,7,6,7,1,IC50,0.623947812735136,2.220446049250313e-16,0,Rosids (Fabids)
QQUXNFZAFOMGTQ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,420.4610000000002,5.269700000000006,100.13000000000001,0.24,pass,5.15,0.574239684267092,0.574239684267092,0.574239684267092,3,3,3,1,IC50,0.574239684267092,0,0,Rosids (Fabids)
RDYZHQQZLIBKBP-WEVVVXLNSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000016,4.216800000000003,86.99000000000001,0.19047619047619047,pass,5.32,0.881526296615,0.881526296615,0.8815262966150004,2,2,2,1,IC50,0.881526296615,-3.3306690738754696e-16,0,Rosids (Fabids)
RETRVWFVEFCGOK-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,354.40200000000004,4.216800000000004,86.99000000000001,0.19047619047619047,pass,5.31,0.86345061353571,0.86345061353571,0.8634506135357104,1,1,1,1,IC50,0.86345061353571,-4.440892098500626e-16,0,Rosids (Fabids)
RIDRQWKYWXHAOD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,0,0,Simple,352.3420000000001,3.7610000000000015,100.13000000000001,0.15,pass,6.1,2.29142957679952,2.29142957679952,2.2914295767995205,1,1,1,1,IC50,2.29142957679952,-4.440892098500626e-16,0,Rosids (Fabids)
RIKPNWPEMPODJD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,252.269,3.468600000000002,39.44,0.0625,pass,4.09,-1.34178272213751,-1.34178272213751,-1.341782722137515,1,1,1,1,IC50,-1.34178272213751,4.884981308350689e-15,0,Rosids (Fabids)
RQAMSFTXEFSBPK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavanones,0,0,0,Simple,336.34300000000013,4.055400000000004,79.9,0.15,pass,4.5,-0.600679715886677,-0.600679715886677,-0.6006797158866766,3,1,3,1,IC50,-0.600679715886677,-4.440892098500626e-16,0,Rosids (Fabids)
RQIDYCZAYSCRKC-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,382.4120000000002,4.397100000000004,89.13000000000001,0.22727272727272727,pass,4.31,-0.797848917589205,-0.797848917589205,-0.7978489175892045,1,1,1,1,EC50,-0.797848917589205,-4.440892098500626e-16,0,Rosids (Fabids)
RRCYPDDIDYVEIW-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,298.29400000000004,3.182800000000001,68.9,0.11764705882352941,pass,4.29,-0.98026906055174,-0.98026906055174,-0.9802690605517399,1,1,1,1,IC50,-0.98026906055174,-1.1102230246251565e-16,0,Rosids (Fabids)
RRVLNZLJKIPESL-LIRRHRJNSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,322.31600000000003,3.950700000000003,68.9,0.21052631578947367,pass,4.875,0.0771583995866511,0.0771583995866511,0.0771583995866511,2,2,2,1,IC50,0.0771583995866511,0,0,Rosids (Fabids)
RRYKPKZXWKXEML-IREPQDAWSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,392.49500000000006,5.9347000000000065,77.76,0.24,pass,4.94,0.194650339602029,0.194650339602029,0.1946503396020286,2,2,2,1,IC50,0.194650339602029,3.885780586188048e-16,0,Rosids (Fabids)
RWWHVUOFLZULHS-NTEUORMPSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,392.49500000000023,5.716900000000006,77.76,0.24,pass,5.09,0.465785585791359,0.465785585791359,0.4657855857913587,2,2,2,1,IC50,0.465785585791359,2.7755575615628914e-16,0,Rosids (Fabids)
SAXBNTXROWQAKX-CPJSRVTESA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,392.49500000000023,5.724900000000006,58.92,0.36,pass,4.735,-0.175901163523391,-0.175901163523391,-0.17590116352339064,4,2,4,1,IC50,-0.175901163523391,-3.608224830031759e-16,0,Rosids (Fabids)
SCNZCLDHJJSZBK-ROLQACJLSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,1,0,Prenyl,630.6930000000003,8.607899999999999,132.75,0.23076923076923078,pass,5.92,1.96606728137232,1.96606728137232,1.966067281372324,1,1,1,1,IC50,1.96606728137232,-3.9968028886505635e-15,0,Rosids (Fabids)
SEEWCETYCHIPHH-FHJLPGHOSA-N,Phenotypic: Cancer and Cells,Rotenoids,0,0,0,Simple,410.42200000000014,2.843000000000001,80.29000000000002,0.391304347826087,pass,5.13,0.538088318108514,0.538088318108514,0.5380883181085137,1,1,1,1,IC50,0.538088318108514,3.3306690738754696e-16,0,Rosids (Fabids)
SEEWCETYCHIPHH-GWJPWWOOSA-N,Phenotypic: Cancer and Cells,Rotenoids,0,0,0,Simple,410.42200000000014,2.843000000000001,80.29000000000002,0.391304347826087,pass,5.38,-0.437998568173078,-0.437998568173078,-0.43799856817307814,5,3,5,1,IC50,-0.437998568173078,1.6653345369377348e-16,0,Rosids (Fabids)
SEWZLIZAUPQMMM-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,314.3370000000001,3.3195200000000025,75.99000000000001,0.16666666666666666,pass,4.91,0.140423290364162,0.140423290364162,0.14042329036416193,1,1,1,1,IC50,0.140423290364162,8.326672684688674e-17,0,Rosids (Fabids)
SFDDCVYUBBUSMV-FCHUYYIVSA-N,Phenotypic: Cancer and Cells,Dihydroflavonols,0,0,0,Simple,394.3790000000001,2.7771000000000003,127.45000000000002,0.13636363636363635,pass,4.38,-0.817587912838142,-0.817587912838142,-0.8175879128381416,1,1,1,1,IC50,-0.817587912838142,-4.440892098500626e-16,0,Rosids (Fabids)
SIGVEYBZDIDQLH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavanones,1,1,0,Methoxy+Prenyl,338.403,4.616000000000005,55.760000000000005,0.2857142857142857,pass,4.425,-0.736247338981342,-0.736247338981342,-0.7362473389813423,4,4,4,1,IC50,-0.736247338981342,3.3306690738754696e-16,0,Rosids (Fabids)
SQWIGJZIQFBGQM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,1,0,Methoxy+Prenyl,382.4120000000001,4.849400000000004,89.13,0.22727272727272727,pass,5.29,0.206957038687408,0.206957038687408,0.20695703868740828,2,1,2,1,EC50,0.206957038687408,-2.7755575615628914e-16,0,Rosids (Fabids)
SRSBUHVXNLHWHU-CMDGGOBGSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,314.3370000000001,3.3141000000000016,64.99000000000001,0.16666666666666666,pass,4.41,-0.763360863600275,-0.763360863600275,-0.7633608636002749,3,1,3,1,IC50,-0.763360863600275,-1.1102230246251565e-16,0,Rosids (Fabids)
SSQQBMVHIQQAQB-HRNJHOTLSA-N,Phenotypic: Cancer and Cells,Flavan-3-ols,0,1,0,Prenyl,426.5090000000001,4.781300000000008,110.38000000000001,0.36,pass,4.56,-0.492225617410945,-0.492225617410945,-0.4922256174109448,1,1,1,1,IC50,-0.492225617410945,-2.220446049250313e-16,0,Rosids (Fabids)
STFVTZQCNYBLNE-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,368.3850000000001,4.094100000000003,100.13000000000001,0.19047619047619047,pass,5.33,0.899601979694289,0.899601979694289,0.8996019796942888,1,1,1,1,IC50,0.899601979694289,2.220446049250313e-16,0,Rosids (Fabids)
SUOXGDJCEWTZIZ-HCEROAJISA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,708.7160000000003,6.250200000000012,214.43999999999997,0.25,pass,4.34,-0.889890645155297,-0.889890645155297,-0.8898906451552966,2,1,2,1,IC50,-0.889890645155297,-4.440892098500626e-16,0,Rosids (Fabids)
SVHJCTSSYQPWEV-VSJLXWSYSA-N,Phenotypic: Cancer and Cells,Flavan-3-ols,0,0,0,Simple,794.6710000000002,3.9908000000000037,245.92999999999995,0.2894736842105263,pass,4.3525,-0.867296041306185,-0.867296041306185,-0.8672960413061853,3,2,3,1,IC50,-0.867296041306185,3.3306690738754696e-16,0,Rosids (Fabids)
SVTCZHIDEDUTBH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Chalcones,1,1,0,Methoxy+Prenyl,356.41800000000006,4.136200000000003,86.99,0.2857142857142857,pass,4.735,-0.175901163523391,-0.175901163523391,-0.17590116352339064,4,4,4,1,IC50,-0.175901163523391,-3.608224830031759e-16,0,Rosids (Fabids)
