inchikey,target_domain_macro,n_standard_types,standard_types,n_records,n_targets,n_assays,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
CHDJBHWCUVZCGP-UHFFFAOYSA-N,Neuroscience Targets,1,IC50,2,2,2,-0.483203676998096,-0.483203676998096,-0.48320367699809613,1.1102230246251565e-16,0
CHMHCJPJPCCBKX-OGGKTOENSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.926042011313873,-0.926042011313873,-0.9260420113138732,2.220446049250313e-16,0
CHQXHOMGCLNJIG-FZMZJTMJSA-N,General Assays and Safety,1,IC50,1,1,1,0.371334474390156,0.371334474390156,0.37133447439015616,-1.6653345369377348e-16,0
CHWWSUSAPRACBZ-FMIVXFBMSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.365695835855923,-0.365695835855923,-0.36569583585592313,1.1102230246251565e-16,0
CJUFYKORDZSOLF-INIZCTEOSA-N,Infectious Diseases,1,IC50,6,2,6,1.67492980333205,1.67492980333205,1.6749298033320459,4.218847493575595e-15,0
CJWQYWQDLBZGPD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.56840225362797,1.56840225362797,1.5684022536279723,-2.220446049250313e-15,0
CKTMJKHXYHXNKU-NRFANRHFSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.89963854744253,-0.89963854744253,-0.89963854744253,0,0
CKVPUAIEQLSMGP-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-0.113263732238872,-0.113263732238872,-0.11326373223887164,-3.608224830031759e-16,0
CLCLFKDEXVVDGI-WRWLIDTKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.365695835855923,-0.365695835855923,-0.36569583585592313,1.1102230246251565e-16,0
CLYYUOMSXIPPJS-UHFFFAOYSA-N,General Assays and Safety,1,IC50,2,2,2,-0.726137934740289,-0.726137934740289,-0.726137934740289,0,0
CLYYUOMSXIPPJS-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.833725593608915,-0.833725593608915,-0.833725593608915,0,0
CMGRMMSVGCHWOK-FQRUVTKNSA-N,Infectious Diseases,1,IC50,1,1,1,-0.0602954749633862,-0.0602954749633862,-0.060295474963386185,-1.3877787807814457e-17,0
CMHGFGMNRHHGSN-UKILVPOCSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.0378985145361953,-0.0378985145361953,-0.037898514536195325,2.7755575615628914e-17,0
CMHGFGMNRHHGSN-UKILVPOCSA-N,Infectious Diseases,2,IC50;Ki,3,3,3,1.126896711561077,1.126896711561077,0.934957552536669,0.19193915902440806,0
CMJDNOOYGNOVCM-UBDBMELISA-N,Infectious Diseases,2,IC50;Ki,2,2,2,0.12544429584642597,0.12544429584642597,0.12544429584642555,4.163336342344337e-16,0
CMJDNOOYGNOVCM-UBDBMELISA-N,Inflammation and Proteolysis,2,IC50;Ki,2,2,2,-0.28912984095913813,-0.28912984095913813,-0.28912984095913813,0,0
CNABJBYLQABXJR-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,2,2,-0.227435691006331,-0.227435691006331,-0.22743569100633065,-3.3306690738754696e-16,0
CNJVHHYFXJIZHZ-IYHNFFKESA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.462139761505467,-0.462139761505467,-0.4621397615054674,3.885780586188048e-16,0
CNPMAFLUEHEXRE-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,2,2,-0.747176849312947,-0.747176849312947,-0.7471768493129474,3.3306690738754696e-16,0
CNPMAFLUEHEXRE-UHFFFAOYSA-N,Infectious Diseases,1,EC50,4,2,4,-0.905635965623893,-0.905635965623893,-0.9056359656238926,-4.440892098500626e-16,0
CNPMAFLUEHEXRE-UHFFFAOYSA-N,Metabolic Enzymes,2,IC50;Ki,2,2,2,-0.65660569227704,-0.65660569227704,-0.65660569227704,0,0
CNPMAFLUEHEXRE-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.628466733504957,0.628466733504957,0.6284667335049571,-1.1102230246251565e-16,0
COKUCRXLRIRZQM-MWTRTKDXSA-N,Infectious Diseases,1,EC50,1,1,1,-0.286962662198202,-0.286962662198202,-0.2869626621982022,2.220446049250313e-16,0
COLMVFWKLOZOOP-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.2045619437017001,-1.2045619437017001,-1.2045619437016954,-4.6629367034256575e-15,0
COLMVFWKLOZOOP-UHFFFAOYSA-N,Infectious Diseases,1,IC50,7,3,7,0.694932107299911,0.694932107299911,0.6949321072999106,3.3306690738754696e-16,0
CRBYNQCDRNZCNX-DUXPYHPUSA-N,General Assays and Safety,1,IC50,1,1,1,-1.48154102154436,-1.48154102154436,-1.4815410215443625,2.4424906541753444e-15,0
CRBYNQCDRNZCNX-DUXPYHPUSA-N,Inflammation and Proteolysis,1,IC50,4,3,4,2.21724836522456,2.21724836522456,2.217248365224565,-4.884981308350689e-15,0
CRBYNQCDRNZCNX-DUXPYHPUSA-N,Neuroscience Targets,1,IC50,1,1,1,-1.64822634049387,-1.64822634049387,-1.6482263404938695,-4.440892098500626e-16,0
CSJQGXKXWYTHHQ-KRWDZBQOSA-N,General Assays and Safety,1,IC50,1,1,1,0.371334474390156,0.371334474390156,0.37133447439015616,-1.6653345369377348e-16,0
CTFJUDTWKJHYNX-IBGZPJMESA-N,Metabolic Enzymes,1,IC50,1,1,1,1.44089114670269,1.44089114670269,1.4408911467026895,4.440892098500626e-16,0
CTFJUDTWKJHYNX-IBGZPJMESA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.528376983569521,-0.528376983569521,-0.5283769835695215,4.440892098500626e-16,0
CTFJUDTWKJHYNX-IBGZPJMESA-N,Transporters and Ion Channels,1,IC50,1,1,1,-0.644593047990135,-0.644593047990135,-0.6445930479901354,4.440892098500626e-16,0
CTWSWRSNFKNYMF-OUKQBFOZSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.239166054300901,-0.239166054300901,-0.23916605430090146,4.718447854656915e-16,0
CUFAXDWQDQQKFF-DEOSSOPVSA-N,Cell Signaling and Survival,1,IC50,3,1,3,0.28028242069076,0.28028242069076,0.2802824206907596,3.885780586188048e-16,0
CUFAXDWQDQQKFF-DEOSSOPVSA-N,Infectious Diseases,2,EC50;IC50,9,5,9,1.1453132066219158,1.1453132066219158,1.3038704630904536,-0.1585572564685378,0
CUFAXDWQDQQKFF-DEOSSOPVSA-N,Neuroscience Targets,1,Ki,1,1,1,1.12772018300853,1.12772018300853,1.1277201830085286,1.3322676295501878e-15,0
CUFAXDWQDQQKFF-DEOSSOPVSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,1.06228312740789,1.06228312740789,1.0622831274078872,2.886579864025407e-15,0
CUFAXDWQDQQKFF-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,5,4,5,-0.541473683986852,-0.541473683986852,-0.5414736839868525,4.440892098500626e-16,0
CUGDOWNTXKLQMD-BQYQJAHWSA-N,Metabolic Enzymes,1,IC50,4,3,4,-0.260147981941802,-0.260147981941802,-0.2601479819418021,1.1102230246251565e-16,0
CUGDOWNTXKLQMD-BQYQJAHWSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.83566359591743,-0.83566359591743,-0.8356635959174299,-1.1102230246251565e-16,0
CVIHLQPNGRNSIC-CEMXSPGASA-N,Phenotypic: Cancer and Cells,1,EC50,6,6,6,0.0480336476436581,0.0480336476436581,0.04803364764365811,-1.3877787807814457e-17,0
CVKDSGICIOMAGA-IUXPMGMMSA-N,Infectious Diseases,1,IC50,3,1,3,-0.240111565978456,-0.240111565978456,-0.24011156597845626,2.498001805406602e-16,0
CVMUWVCGBFJJFI-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,1,IC50,5,4,5,-0.157825480444102,-0.157825480444102,-0.15782548044410227,2.7755575615628914e-16,0
CVRQUKAFPCFUQW-MHZLTWQESA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.0681205580470069,0.0681205580470069,0.06812055804700692,-2.7755575615628914e-17,0
CVULDJMCSSACEO-VMPREFPWSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-1.25369771749692,-1.25369771749692,-1.2536977174969242,4.218847493575595e-15,0
CVULDJMCSSACEO-VMPREFPWSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.46831250369254,-1.46831250369254,-1.4683125036925366,-3.3306690738754696e-15,0
CVWBRDWJOWRQRY-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-0.840161042182413,-0.840161042182413,-0.8401610421824134,3.3306690738754696e-16,0
CWMMCBXYWVPWJL-FNORWQNLSA-N,Infectious Diseases,1,IC50,2,1,2,-0.231120761427703,-0.231120761427703,-0.2311207614277029,-8.326672684688674e-17,0
CXAXZPWQRPXPGL-HHHXNRCGSA-N,Infectious Diseases,1,IC50,1,1,1,-1.08524719374929,-1.08524719374929,-1.0852471937492896,-4.440892098500626e-16,0
CXQWRCVTCMQVQX-CABCVRRESA-N,General Assays and Safety,1,EC50,1,1,1,0.0218820407904426,0.0218820407904426,0.021882040790442637,-3.8163916471489756e-17,0
CXQWRCVTCMQVQX-GJZGRUSLSA-N,Cell Signaling and Survival,1,Kd,1,1,1,-0.369692919839458,-0.369692919839458,-0.36969291983945834,3.3306690738754696e-16,0
CXQWRCVTCMQVQX-GJZGRUSLSA-N,Metabolic Enzymes,1,AC50,2,2,2,-0.512092621026834,-0.512092621026834,-0.5120926210268338,-1.1102230246251565e-16,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Cell Signaling and Survival,2,IC50;Ki,4,3,4,0.857562538448442,0.857562538448442,0.592123172763233,0.265439365685209,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,General Assays and Safety,2,EC50;IC50,8,4,8,-0.47441734678200387,-0.47441734678200387,-0.7285536366335367,0.2541362898515328,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Infectious Diseases,2,EC50;IC50,3,3,3,-1.21244933661509,-1.21244933661509,-1.2090087753797556,-0.0034405612353343162,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Inflammation and Proteolysis,1,IC50,6,6,6,-0.59285922843785,-0.59285922843785,-0.5928592284378504,4.440892098500626e-16,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Metabolic Enzymes,2,IC50;Ki,9,6,9,0.09229396924414698,0.09229396924414698,0.12709254725118982,-0.034798578007042835,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.865996837860992,-0.865996837860992,-0.8659968378609922,2.220446049250313e-16,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Phenotypic: Cancer and Cells,1,IC50,5,2,5,-0.885371724385474,-0.885371724385474,-0.8853717243854737,-2.220446049250313e-16,0
CXQWRCVTCMQVQX-LSDHHAIUSA-N,Transporters and Ion Channels,2,IC50;Kd,2,2,2,-0.588701110961888,-0.588701110961888,-0.5887011109618884,3.3306690738754696e-16,0
CXQWRCVTCMQVQX-UHFFFAOYSA-N,General Assays and Safety,1,IC50,4,2,4,0.243058478517767,0.243058478517767,0.2430584785177666,3.885780586188048e-16,0
CXQWRCVTCMQVQX-UHFFFAOYSA-N,Infectious Diseases,1,IC50,8,3,8,-1.13919202105381,-1.13919202105381,-1.1391920210538098,-2.220446049250313e-16,0
CXQWRCVTCMQVQX-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,1,2,-0.260147981941802,-0.260147981941802,-0.2601479819418021,1.1102230246251565e-16,0
CXQWRCVTCMQVQX-UHFFFAOYSA-N,Neuroscience Targets,1,Ki,1,1,1,-0.917515413379734,-0.917515413379734,-0.917515413379734,0,0
CYGIJEJDYJOUAN-JSGXPVSSSA-N,Metabolic Enzymes,2,IC50;Ki,6,2,6,-0.05511847348011425,-0.05511847348011425,-0.06528480223801521,0.01016632875790096,0
CYGYKDZFDJECKM-YNNZGITBSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.248877388839894,0.248877388839894,0.24887738883989366,3.3306690738754696e-16,0
CYXCYFYWIZXENQ-JXFKEZNVSA-N,Infectious Diseases,2,IC50;Ki,3,3,3,0.605131842625135,0.605131842625135,0.6830162217874124,-0.07788437916227742,0
CZOGIPODZHBTGK-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-0.204148347775443,-0.204148347775443,-0.20414834777544288,-1.1102230246251565e-16,0
CZVSHXUUSIQWSO-CECMFTGFSA-N,Transporters and Ion Channels,1,IC50,2,2,2,-1.0208552768724,-1.0208552768724,-1.0208552768724002,2.220446049250313e-16,0
DBSPNTHFWOUQFX-HNNXBMFYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.0584092235080147,-0.0584092235080147,-0.058409223508014745,4.163336342344337e-17,0
DBVYNXDREGTBRL-HWKANZROSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.721220746122328,0.721220746122328,0.7212207461223278,2.220446049250313e-16,0
DCKAGTTYZUDEDQ-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.0403335404287264,-0.0403335404287264,-0.04033354042872639,-1.3877787807814457e-17,0
DCTLJGWMHPGCOS-UHFFFAOYSA-N,Cell Signaling and Survival,2,IC50;Ki,2,2,2,-1.0457044750854025,-1.0457044750854025,-1.045704475085405,2.4424906541753444e-15,0
DCTLJGWMHPGCOS-UHFFFAOYSA-N,Gene Regulation,1,IC50,1,1,1,-0.194356743194967,-0.194356743194967,-0.19435674319496715,1.3877787807814457e-16,0
DCTLJGWMHPGCOS-UHFFFAOYSA-N,General Assays and Safety,2,EC50;IC50,2,2,2,-0.5955764715542096,-0.5955764715542096,-0.5955764715542096,0,0
DCTLJGWMHPGCOS-UHFFFAOYSA-N,Infectious Diseases,3,EC50;IC50;Ki,6,6,6,1.0152439196556096,0.838784980111967,1.348935318625827,-0.3336913989702175,-0.17645893954364256
DDKGKOOLFLYZDL-UHFFFAOYSA-N,General Assays and Safety,1,IC50,3,2,3,1.39754244136927,1.39754244136927,1.3975424413692739,-3.774758283725532e-15,0
DDKGKOOLFLYZDL-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,0.281355097965249,0.281355097965249,0.2813550979652488,1.6653345369377348e-16,0
DDKGKOOLFLYZDL-UHFFFAOYSA-N,Inflammation and Proteolysis,2,IC50;Ki,3,2,3,2.39473959335687,2.39473959335687,2.219213031541987,0.1755265618148827,0
DDKGKOOLFLYZDL-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,3,3,3,-0.548016142173947,-0.548016142173947,-0.5480161421739466,-4.440892098500626e-16,0
DDKGKOOLFLYZDL-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.501936951949937,0.501936951949937,0.501936951949937,0,0
DDMAUIOCNQXFHL-AWEZNQCLSA-N,Infectious Diseases,1,EC50,2,1,2,-0.775662582551268,-0.775662582551268,-0.7756625825512683,3.3306690738754696e-16,0
DDMAUIOCNQXFHL-AWEZNQCLSA-N,Metabolic Enzymes,1,IC50,1,1,1,2.1082218817863,2.1082218817863,2.1082218817862977,2.220446049250313e-15,0
DDMAUIOCNQXFHL-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,0.583277525806736,0.583277525806736,0.5832775258067362,-2.220446049250313e-16,0
DEMKZLAVQYISIA-ZRWXNEIDSA-N,Infectious Diseases,1,IC50,1,1,1,-1.64267707589601,-1.64267707589601,-1.642677075896008,-1.9984014443252818e-15,0
DEMKZLAVQYISIA-ZRWXNEIDSA-N,Metabolic Enzymes,2,AC50;IC50,2,2,2,-1.1469517508777256,-1.1469517508777256,-1.1469517508777276,1.9984014443252818e-15,0
DEMKZLAVQYISIA-ZRWXNEIDSA-N,Transporters and Ion Channels,1,IC50,3,2,3,-0.422256276377889,-0.422256276377889,-0.4222562763778888,-1.6653345369377348e-16,0
DEOJMRBCCZJDEC-LBPRGKRZSA-N,Infectious Diseases,1,IC50,2,1,2,0.119520616051684,0.119520616051684,0.11952061605168388,1.249000902703301e-16,0
DEOJMRBCCZJDEC-LBPRGKRZSA-N,Neuroscience Targets,1,IC50,1,1,1,0.998039423732243,0.998039423732243,0.9980394237322434,-4.440892098500626e-16,0
DEOQQHCFRLUMMX-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.260147981941802,-0.260147981941802,-0.2601479819418021,1.1102230246251565e-16,0
DEVKCCHIUHLHCF-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.40891615757642,-1.40891615757642,-1.4089161575764164,-3.552713678800501e-15,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Cell Signaling and Survival,1,IC50,5,5,5,0.253767342755181,0.253767342755181,0.2537673427551806,3.885780586188048e-16,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Gene Regulation,1,IC50,2,2,2,-0.240058520508544,-0.240058520508544,-0.2400585205085441,8.326672684688674e-17,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Infectious Diseases,2,EC50;IC50,14,5,14,1.3865458670550825,1.3865458670550825,0.6819912164198562,0.7045546506352264,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.561978925210792,-0.561978925210792,-0.5619789252107915,-4.440892098500626e-16,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.25770231746405,1.25770231746405,1.2577023174640523,-2.220446049250313e-15,0
DEZFNHCVIZBHBI-ZHACJKMWSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,1.51417520439011,1.51417520439011,1.5141752043901056,4.440892098500626e-15,0
DFPMSGMNTNDNHN-ZPHOTFPESA-N,Cell Signaling and Survival,1,IC50,6,3,4,-1.39016748925075,-1.39016748925075,-1.3901674892507518,1.7763568394002505e-15,0
DFPMSGMNTNDNHN-ZPHOTFPESA-N,General Assays and Safety,1,IC50,1,1,1,-0.498091719856042,-0.498091719856042,-0.4980917198560416,-3.885780586188048e-16,0
DFPMSGMNTNDNHN-ZPHOTFPESA-N,Metabolic Enzymes,1,IC50,1,1,1,0.13239950928385,0.13239950928385,0.1323995092838496,3.885780586188048e-16,0
DFVFCZXJTRKRPI-FQEVSTJZSA-N,Metabolic Enzymes,2,IC50;Ki,4,2,4,0.40145964083678853,0.40145964083678853,0.40145964083678864,-1.1102230246251565e-16,0
DGEFYIULIWNIBU-UMUUNPGWSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,2.38180799219597,2.38180799219597,2.3818079921959656,4.440892098500626e-15,0
DGOAORIWKTZFLK-ZDUSSCGKSA-N,Infectious Diseases,1,EC50,1,1,1,0.461684024300114,0.461684024300114,0.4616840243001143,-2.7755575615628914e-16,0
DGUBZDXYXXUHTJ-QPJJXVBHSA-N,Transporters and Ion Channels,2,IC50;Kd,3,3,3,0.12747970595401803,0.12747970595401803,-0.18118636445070532,0.3086660704047234,0
DGUGLZYULGVSIZ-DHZHZOJOSA-N,Metabolic Enzymes,1,IC50,2,1,1,-0.613440724044888,-0.613440724044888,-0.6134407240448884,3.3306690738754696e-16,0
DGUGLZYULGVSIZ-DHZHZOJOSA-N,Phenotypic: Cancer and Cells,1,IC50,6,5,6,-1.07064747594818,-1.07064747594818,-1.0706474759481832,3.1086244689504383e-15,0
DHYMKZKAVOUQFT-HSYKDVHTSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.45775535687761404,-0.45775535687761404,-0.457755356877614,-5.551115123125783e-17,0
DHYXVFFHVYUZJU-IQCVCLICSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.3598584052168,-1.3598584052168,-1.3598584052168032,3.3306690738754696e-15,0
DHYXVFFHVYUZJU-PEVIGJGQSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.763360863600275,-0.763360863600275,-0.7633608636002749,-1.1102230246251565e-16,0
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.36933698873094,-0.36933698873094,-0.36933698873093973,-2.7755575615628914e-16,0
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.426105591011729,-0.426105591011729,-0.4261055910117293,2.7755575615628914e-16,0
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,Metabolic Enzymes,1,Ki,1,1,1,0.691955372759984,0.691955372759984,0.6919553727599843,-3.3306690738754696e-16,0
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,Neuroscience Targets,1,IC50,1,1,1,0.731748529218925,0.731748529218925,0.7317485292189251,-1.1102230246251565e-16,0
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.293393103538768,-0.293393103538768,-0.29339310353876813,1.1102230246251565e-16,0
DJOJDHGQRNZXQQ-UHFFFAOYSA-N,Neuroscience Targets,1,Ki,4,4,4,-0.452689141473311,-0.452689141473311,-0.4526891414733111,5.551115123125783e-17,0
DKIYWPRXYDNQFG-XMMPIXPASA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.39016748925075,-1.39016748925075,-1.3901674892507518,1.7763568394002505e-15,0
DKVBYQAVNNRVNN-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.518918122110976,0.518918122110976,0.5189181221109763,-3.3306690738754696e-16,0
DKVBYQAVNNRVNN-UHFFFAOYSA-N,Infectious Diseases,1,Ki,1,1,1,-1.28548460942586,-1.28548460942586,-1.285484609425862,1.9984014443252818e-15,0
DLIKSSGEMUFQOK-SFTVRKLSSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.435624683569888,-0.435624683569888,-0.43562468356988837,3.885780586188048e-16,0
DLIKSSGEMUFQOK-SFTVRKLSSA-N,General Assays and Safety,1,EC50,2,2,2,-0.780321831961026,-0.780321831961026,-0.7803218319610256,-4.440892098500626e-16,0
DLIKSSGEMUFQOK-SFTVRKLSSA-N,Infectious Diseases,1,IC50,2,1,2,0.784840152807446,0.784840152807446,0.7848401528074457,3.3306690738754696e-16,0
DLIKSSGEMUFQOK-SFTVRKLSSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.83566359591743,-0.83566359591743,-0.8356635959174299,-1.1102230246251565e-16,0
DLIKSSGEMUFQOK-SFTVRKLSSA-N,Transporters and Ion Channels,1,IC50,1,1,1,-1.38571562003096,-1.38571562003096,-1.38571562003096,0,0
DLXIJJURUIXRFK-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.52938487023808,-1.52938487023808,-1.5293848702380766,-3.3306690738754696e-15,0
DODLFMXUTHHGIM-NRFANRHFSA-N,Metabolic Enzymes,2,IC50;Ki,4,2,4,-0.10015059037233845,-0.10015059037233845,-0.10015059037233856,1.1102230246251565e-16,0
DOGAHANJPKBCGB-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.52184630942557,-0.52184630942557,-0.5218463094255703,3.3306690738754696e-16,0
DOVKRLBLJULZLC-DFROKGSNSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.00418217427014808,-0.00418217427014808,-0.004182174270148083,2.6020852139652106e-18,0
DPJZYONMQLGZJE-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.435624683569888,-0.435624683569888,-0.43562468356988837,3.885780586188048e-16,0
DPJZYONMQLGZJE-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,0.610391050425669,0.610391050425669,0.6103910504256687,3.3306690738754696e-16,0
DPLWUTYEBRKBLI-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.346570115529708,0.346570115529708,0.34657011552970823,-2.220446049250313e-16,0
DQBZPEAEXINSNR-QUCAXYRHSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.0184855884145436,-0.0184855884145436,-0.018485588414543598,-3.469446951953614e-18,0
DQBZPEAEXINSNR-QUCAXYRHSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.944117694393163,-0.944117694393163,-0.9441176943931632,2.220446049250313e-16,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Cell Signaling and Survival,2,EC50;IC50,4,4,4,-0.06894038511507335,-0.06894038511507335,-0.09319206672900353,0.02425168161393018,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Gene Regulation,1,IC50,1,1,1,-1.32547573170599,-1.32547573170599,-1.3254757317059949,4.884981308350689e-15,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,General Assays and Safety,1,IC50,4,2,4,-1.16797747607852,-1.16797747607852,-1.167977476078521,1.1102230246251565e-15,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Infectious Diseases,2,EC50;IC50,13,10,13,-0.08145529886356125,-0.08145529886356125,-0.06037914263188646,-0.02107615623167479,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Inflammation and Proteolysis,1,IC50,7,6,7,-0.444633772947965,-0.444633772947965,-0.4446337729479645,-4.996003610813204e-16,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Metabolic Enzymes,2,IC50;Ki,11,9,11,0.3790480826252885,0.3790480826252885,0.28037725434757593,0.09867082827771256,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Neuroscience Targets,1,IC50,2,2,2,-1.15725250373494,-1.15725250373494,-1.1572525037349366,-3.3306690738754696e-15,0
DQFBYFPFKXHELB-VAWYXSNFSA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,34,26,34,-0.28712783871576353,-0.28712783871576353,-0.36810621280898914,0.08097837409322561,0
DQNLRFRBAWCJHQ-UHFFFAOYSA-N,Cell Signaling and Survival,1,EC50,1,1,1,1.28753237889445,1.28753237889445,1.2875323788944468,3.1086244689504383e-15,0
DQNLRFRBAWCJHQ-UHFFFAOYSA-N,Metabolic Enzymes,1,AC50,4,4,4,1.69520315926125,1.69520315926125,1.6952031592612498,2.220446049250313e-16,0
DRDRYGIIYOPBBZ-XBXARRHUSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,0.35733148731562703,0.35733148731562703,0.35733148731562697,5.551115123125783e-17,0
DRGVZVJDZOMQAI-MDZDMXLPSA-N,Cell Signaling and Survival,1,IC50,1,1,1,1.07573475875815,1.07573475875815,1.075734758758147,3.1086244689504383e-15,0
DRGVZVJDZOMQAI-MDZDMXLPSA-N,Phenotypic: Cancer and Cells,1,IC50,18,16,18,0.67365594120318,0.67365594120318,0.6736559412031795,4.440892098500626e-16,0
DRQZIAVCTWOZQN-UHFFFAOYSA-N,Infectious Diseases,1,EC50,1,1,1,-0.869243418363559,-0.869243418363559,-0.8692434183635595,4.440892098500626e-16,0
DSOKHRJRTZPRBU-CVTTXWKISA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.926042011313873,-0.926042011313873,-0.9260420113138732,2.220446049250313e-16,0
DTTYOIOSVDOSOG-JWQCQUIFSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.176574656522739,0.176574656522739,0.17657465652273863,3.608224830031759e-16,0
DUWPGRAKHMEPCM-IZZDOVSWSA-N,Cell Signaling and Survival,1,IC50,4,2,4,-0.820093313635792,-0.820093313635792,-0.820093313635792,0,0
DUWPGRAKHMEPCM-IZZDOVSWSA-N,General Assays and Safety,1,IC50,2,1,2,-0.0206199574421464,-0.0206199574421464,-0.020619957442146408,6.938893903907228e-18,0
