resolved_accepted_id,taxonID,scientificName,taxonomicStatus,acceptedNameUsageID,family,genus,taxonRank,taxonomic_status_norm,exact_name_norm,key,match_exact_original,match_canonical_key,included_as_accepted_target,accepted_name_resolved,accepted_family_resolved,accepted_genus_resolved,accepted_rank_resolved
wfo-0000716063,wfo-0000716063,Polygonatum odoratum,Accepted,,Asparagaceae,Polygonatum,species,accepted,polygonatum odoratum,polygonatum odoratum,TRUE,TRUE,TRUE,Polygonatum odoratum,Asparagaceae,Polygonatum,species
wfo-0000489656,wfo-0000489656,Polygonum aviculare,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum aviculare,polygonum aviculare,TRUE,TRUE,TRUE,Polygonum aviculare,Polygonaceae,Polygonum,species
wfo-0001100839,wfo-0001100839,Polygonum divaricatum,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum divaricatum,polygonum divaricatum,TRUE,TRUE,TRUE,Polygonum divaricatum,Polygonaceae,Polygonum,species
wfo-0000489937,wfo-0000489937,Polygonum glaucum,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum glaucum,polygonum glaucum,TRUE,TRUE,TRUE,Polygonum glaucum,Polygonaceae,Polygonum,species
wfo-0000488426,wfo-0000489910,Polygonum hydropiper,Synonym,wfo-0000488426,Polygonaceae,Polygonum,species,synonym,polygonum hydropiper,polygonum hydropiper,TRUE,TRUE,FALSE,Persicaria hydropiper,Polygonaceae,Persicaria,species
wfo-0000488400,wfo-0000490033,Polygonum lapathifolium,Synonym,wfo-0000488400,Polygonaceae,Polygonum,species,synonym,polygonum lapathifolium,polygonum lapathifolium,TRUE,TRUE,FALSE,Persicaria lapathifolia,Polygonaceae,Persicaria,species
wfo-0000489807,wfo-0000489807,Polygonum maritimum,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum maritimum,polygonum maritimum,TRUE,TRUE,TRUE,Polygonum maritimum,Polygonaceae,Polygonum,species
wfo-0000404395,wfo-0000489784,Polygonum multiflorum,Synonym,wfo-0000404395,Polygonaceae,Polygonum,species,synonym,polygonum multiflorum,polygonum multiflorum,TRUE,TRUE,FALSE,Reynoutria multiflora,Polygonaceae,Reynoutria,species
wfo-0001245700,wfo-0001245700,Polygonum muricatum,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum muricatum,polygonum muricatum,FALSE,FALSE,TRUE,Polygonum muricatum,Polygonaceae,Polygonum,species
wfo-0000488434,wfo-0000489876,Polygonum orientale,Synonym,wfo-0000488434,Polygonaceae,Polygonum,species,synonym,polygonum orientale,polygonum orientale,TRUE,TRUE,FALSE,Persicaria orientalis,Polygonaceae,Persicaria,species
wfo-0000489147,wfo-0000489147,Polygonum perfoliatum,Accepted,,Polygonaceae,Polygonum,species,accepted,polygonum perfoliatum,polygonum perfoliatum,FALSE,FALSE,TRUE,Polygonum perfoliatum,Polygonaceae,Polygonum,species
wfo-0000488020,wfo-0000489011,Polygonum salicifolium,Synonym,wfo-0000488020,Polygonaceae,Polygonum,species,synonym,polygonum salicifolium,polygonum salicifolium,TRUE,TRUE,FALSE,Persicaria decipiens,Polygonaceae,Persicaria,species
wfo-0000488056,wfo-0000489012,Polygonum salicifolium,Synonym,wfo-0000488056,Polygonaceae,Polygonum,species,synonym,polygonum salicifolium,polygonum salicifolium,TRUE,TRUE,FALSE,Persicaria amphibia,Polygonaceae,Persicaria,species
wfo-0000989076,wfo-0000989076,Polylepis incana,Accepted,,Rosaceae,Polylepis,species,accepted,polylepis incana,polylepis incana,TRUE,TRUE,TRUE,Polylepis incana,Rosaceae,Polylepis,species
wfo-1200105074,wfo-0001118565,Polypodiodes amoena,Synonym,wfo-1200105074,Polypodiaceae,Polypodiodes,species,synonym,polypodiodes amoena,polypodiodes amoena,TRUE,TRUE,FALSE,Goniophlebium amoenum,Polypodiaceae,Goniophlebium,species
wfo-0001113817,wfo-0001113128,Polypodium pleurosorum,Synonym,wfo-0001113817,Polypodiaceae,Polypodium,species,synonym,polypodium pleurosorum,polypodium pleurosorum,TRUE,TRUE,FALSE,Phlebodium inaequale,Polypodiaceae,Phlebodium,species
wfo-0001170208,wfo-0001186711,Polytrichastrum pallidisetum,Synonym,wfo-0001170208,Polytrichaceae,Polytrichastrum,species,synonym,polytrichastrum pallidisetum,polytrichastrum pallidisetum,TRUE,TRUE,FALSE,Polytrichum pallidisetum,Polytrichaceae,Polytrichum,species
wfo-0001160523,wfo-0001160523,Polytrichum commune,Accepted,,Polytrichaceae,Polytrichum,species,accepted,polytrichum commune,polytrichum commune,TRUE,TRUE,TRUE,Polytrichum commune,Polytrichaceae,Polytrichum,species
wfo-0001170208,wfo-0001170208,Polytrichum pallidisetum,Accepted,,Polytrichaceae,Polytrichum,species,accepted,polytrichum pallidisetum,polytrichum pallidisetum,TRUE,TRUE,TRUE,Polytrichum pallidisetum,Polytrichaceae,Polytrichum,species
wfo-0000608305,wfo-0001132893,Poncirus trifoliata,Synonym,wfo-0000608305,Rutaceae,Poncirus,species,synonym,poncirus trifoliata,poncirus trifoliata,TRUE,TRUE,FALSE,Citrus trifoliata,Rutaceae,Citrus,species
wfo-0000201168,wfo-0000201168,Pongamia pinnata,Accepted,,Fabaceae,Pongamia,species,accepted,pongamia pinnata,pongamia pinnata,TRUE,TRUE,TRUE,Pongamia pinnata,Fabaceae,Pongamia,species
,wfo-0001057735,Pongamia pinnata,Unchecked,,Fabaceae,Pongamia,species,unchecked,pongamia pinnata,pongamia pinnata,TRUE,TRUE,FALSE,,,,
wfo-0000196269,wfo-0000196269,Pongamiopsis pervilleana,Accepted,,Fabaceae,Pongamiopsis,species,accepted,pongamiopsis pervilleana,pongamiopsis pervilleana,TRUE,TRUE,TRUE,Pongamiopsis pervilleana,Fabaceae,Pongamiopsis,species
wfo-0000501039,wfo-0000501039,Pontederia crassipes,Accepted,,Pontederiaceae,Pontederia,species,accepted,pontederia crassipes,pontederia crassipes,FALSE,FALSE,TRUE,Pontederia crassipes,Pontederiaceae,Pontederia,species
wfo-4000030925,wfo-4000030925,Populus,Accepted,,Salicaceae,Populus,genus,accepted,populus,populus,TRUE,TRUE,TRUE,Populus,Salicaceae,Populus,genus
wfo-0000928384,wfo-0000928384,Populus alba,Accepted,,Salicaceae,Populus,species,accepted,populus alba,populus alba,TRUE,TRUE,TRUE,Populus alba,Salicaceae,Populus,species
wfo-0000928157,wfo-0000928157,Populus balsamifera,Accepted,,Salicaceae,Populus,species,accepted,populus balsamifera,populus balsamifera,TRUE,TRUE,TRUE,Populus balsamifera,Salicaceae,Populus,species
wfo-0000928240,wfo-0000928184,Populus canadensis,Synonym,wfo-0000928240,Salicaceae,Populus,species,synonym,populus canadensis,populus canadensis,TRUE,TRUE,FALSE,Populus deltoides subsp. monilifera,Salicaceae,Populus,subspecies
,wfo-0001133503,Populus canadensis,Unchecked,,Salicaceae,Populus,species,unchecked,populus canadensis,populus canadensis,TRUE,TRUE,FALSE,,,,
,wfo-1200110426,Populus canadensis unranked aurea-vangeertii,Unchecked,,Salicaceae,Populus,unranked,unchecked,populus canadensis unranked aurea-vangeertii,populus canadensis,FALSE,TRUE,FALSE,,,,
wfo-0001133622,wfo-0001133622,Populus cathayana,Accepted,,Salicaceae,Populus,species,accepted,populus cathayana,populus cathayana,TRUE,TRUE,TRUE,Populus cathayana,Salicaceae,Populus,species
wfo-0000930744,wfo-0000928100,Populus davidiana,Synonym,wfo-0000930744,Salicaceae,Populus,species,synonym,populus davidiana,populus davidiana,TRUE,TRUE,FALSE,Populus tremula var. davidiana,Salicaceae,Populus,variety
wfo-0000928101,wfo-0000928101,Populus deltoides,Accepted,,Salicaceae,Populus,species,accepted,populus deltoides,populus deltoides,TRUE,TRUE,TRUE,Populus deltoides,Salicaceae,Populus,species
wfo-0000928240,wfo-0000928240,Populus deltoides subsp. monilifera,Accepted,,Salicaceae,Populus,subspecies,accepted,populus deltoides subsp. monilifera,populus deltoides subsp. monilifera,FALSE,FALSE,TRUE,Populus deltoides subsp. monilifera,Salicaceae,Populus,subspecies
wfo-0000928328,wfo-0000928328,Populus grandidentata,Accepted,,Salicaceae,Populus,species,accepted,populus grandidentata,populus grandidentata,TRUE,TRUE,TRUE,Populus grandidentata,Salicaceae,Populus,species
wfo-0001133786,wfo-0001133786,Populus lasiocarpa,Accepted,,Salicaceae,Populus,species,accepted,populus lasiocarpa,populus lasiocarpa,TRUE,TRUE,TRUE,Populus lasiocarpa,Salicaceae,Populus,species
wfo-0001133649,wfo-0001133649,Populus laurifolia,Accepted,,Salicaceae,Populus,species,accepted,populus laurifolia,populus laurifolia,TRUE,TRUE,TRUE,Populus laurifolia,Salicaceae,Populus,species
wfo-0000928194,wfo-0000928375,Populus maximowiczii,Synonym,wfo-0000928194,Salicaceae,Populus,species,synonym,populus maximowiczii,populus maximowiczii,TRUE,TRUE,FALSE,Populus suaveolens,Salicaceae,Populus,species
wfo-0000928297,wfo-0000928297,Populus nigra,Accepted,,Salicaceae,Populus,species,accepted,populus nigra,populus nigra,TRUE,TRUE,TRUE,Populus nigra,Salicaceae,Populus,species
wfo-0000928358,wfo-0000930740,Populus sieboldii,Synonym,wfo-0000928358,Salicaceae,Populus,species,synonym,populus sieboldii,populus sieboldii,TRUE,TRUE,FALSE,Populus tremula var. sieboldii,Salicaceae,Populus,variety
wfo-0000928187,wfo-0000928187,Populus simonii,Accepted,,Salicaceae,Populus,species,accepted,populus simonii,populus simonii,TRUE,TRUE,TRUE,Populus simonii,Salicaceae,Populus,species
wfo-0000928194,wfo-0000928194,Populus suaveolens,Accepted,,Salicaceae,Populus,species,accepted,populus suaveolens,populus suaveolens,TRUE,TRUE,TRUE,Populus suaveolens,Salicaceae,Populus,species
,wfo-0001133489,Populus suaveolens,Unchecked,,Salicaceae,Populus,species,unchecked,populus suaveolens,populus suaveolens,TRUE,TRUE,FALSE,,,,
,wfo-1000075586,Populus suaveolens,Unchecked,,Salicaceae,Populus,species,unchecked,populus suaveolens,populus suaveolens,TRUE,TRUE,FALSE,,,,
,wfo-1000080657,Populus suaveolens,Unchecked,,Salicaceae,Populus,species,unchecked,populus suaveolens,populus suaveolens,TRUE,TRUE,FALSE,,,,
,wfo-0001133804,Populus szechuanica,Unchecked,,Salicaceae,Populus,species,unchecked,populus szechuanica,populus szechuanica,TRUE,TRUE,FALSE,,,,
wfo-0001133621,wfo-0001133621,Populus tomentosa,Accepted,,Salicaceae,Populus,species,accepted,populus tomentosa,populus tomentosa,TRUE,TRUE,TRUE,Populus tomentosa,Salicaceae,Populus,species
wfo-0000928205,wfo-0000928205,Populus tremula,Accepted,,Salicaceae,Populus,species,accepted,populus tremula,populus tremula,TRUE,TRUE,TRUE,Populus tremula,Salicaceae,Populus,species
wfo-0000930744,wfo-0000930744,Populus tremula var. davidiana,Accepted,,Salicaceae,Populus,variety,accepted,populus tremula var. davidiana,populus tremula var. davidiana,FALSE,FALSE,TRUE,Populus tremula var. davidiana,Salicaceae,Populus,variety
wfo-0000928358,wfo-0000928358,Populus tremula var. sieboldii,Accepted,,Salicaceae,Populus,variety,accepted,populus tremula var. sieboldii,populus tremula var. sieboldii,FALSE,FALSE,TRUE,Populus tremula var. sieboldii,Salicaceae,Populus,variety
wfo-0000928260,wfo-0000928260,Populus tremuloides,Accepted,,Salicaceae,Populus,species,accepted,populus tremuloides,populus tremuloides,TRUE,TRUE,TRUE,Populus tremuloides,Salicaceae,Populus,species
,wfo-0000928246,Populus tristis,Unchecked,,Salicaceae,Populus,species,unchecked,populus tristis,populus tristis,TRUE,TRUE,FALSE,,,,
,wfo-0000928247,Populus tristis,Unchecked,,Salicaceae,Populus,species,unchecked,populus tristis,populus tristis,TRUE,TRUE,FALSE,,,,
,wfo-1200109471,Populus tristis,Unchecked,,Salicaceae,Populus,species,unchecked,populus tristis,populus tristis,TRUE,TRUE,FALSE,,,,
wfo-0001133788,wfo-0001133788,Populus violascens,Accepted,,Salicaceae,Populus,species,accepted,populus violascens,populus violascens,TRUE,TRUE,TRUE,Populus violascens,Salicaceae,Populus,species
wfo-0001133818,wfo-0001133818,Populus yunnanensis,Accepted,,Salicaceae,Populus,species,accepted,populus yunnanensis,populus yunnanensis,TRUE,TRUE,TRUE,Populus yunnanensis,Salicaceae,Populus,species
wfo-0000012501,wfo-0000012501,Porophyllum scoparium,Accepted,,Asteraceae,Porophyllum,species,accepted,porophyllum scoparium,porophyllum scoparium,TRUE,TRUE,TRUE,Porophyllum scoparium,Asteraceae,Porophyllum,species
wfo-0000484425,wfo-0000484425,Portulaca oleracea,Accepted,,Portulacaceae,Portulaca,species,accepted,portulaca oleracea,portulaca oleracea,TRUE,TRUE,TRUE,Portulaca oleracea,Portulacaceae,Portulaca,species
wfo-0000769715,wfo-0000769715,Posidonia oceanica,Accepted,,Posidoniaceae,Posidonia,species,accepted,posidonia oceanica,posidonia oceanica,TRUE,TRUE,TRUE,Posidonia oceanica,Posidoniaceae,Posidonia,species
wfo-0001009478,wfo-0001016615,Potentilla anserina,Synonym,wfo-0001009478,Rosaceae,Potentilla,species,synonym,potentilla anserina,potentilla anserina,TRUE,TRUE,FALSE,Argentina anserina,Rosaceae,Argentina,species
wfo-0001009478,wfo-1200075352,Potentilla anserina prol. argentina,Synonym,wfo-0001009478,Rosaceae,Potentilla,prole,synonym,potentilla anserina prol. argentina,potentilla anserina,FALSE,TRUE,FALSE,Argentina anserina,Rosaceae,Argentina,species
wfo-1200075009,wfo-1200077208,Potentilla anserina unranked biflora,Synonym,wfo-1200075009,Rosaceae,Potentilla,unranked,synonym,potentilla anserina unranked biflora,potentilla anserina,FALSE,TRUE,FALSE,Argentina anserina subsp. anserina,Rosaceae,Argentina,subspecies
wfo-0001009505,wfo-1200092377,Potentilla anserina unranked egedii,Synonym,wfo-0001009505,Rosaceae,Potentilla,unranked,synonym,potentilla anserina unranked egedii,potentilla anserina,FALSE,TRUE,FALSE,Argentina anserina subsp. groenlandica,Rosaceae,Argentina,subspecies
wfo-0001009478,wfo-1200077213,Potentilla anserina unranked genuina,Synonym,wfo-0001009478,Rosaceae,Potentilla,unranked,synonym,potentilla anserina unranked genuina,potentilla anserina,FALSE,TRUE,FALSE,Argentina anserina,Rosaceae,Argentina,species
wfo-1200075009,wfo-1200077214,Potentilla anserina unranked glabrata,Synonym,wfo-1200075009,Rosaceae,Potentilla,unranked,synonym,potentilla anserina unranked glabrata,potentilla anserina,FALSE,TRUE,FALSE,Argentina anserina subsp. anserina,Rosaceae,Argentina,subspecies
wfo-0001004825,wfo-0001004825,Potentilla chrysantha,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla chrysantha,potentilla chrysantha,TRUE,TRUE,TRUE,Potentilla chrysantha,Rosaceae,Potentilla,species
wfo-0001005483,wfo-0000988110,Potentilla chrysantha,Synonym,wfo-0001005483,Rosaceae,Potentilla,species,synonym,potentilla chrysantha,potentilla chrysantha,TRUE,TRUE,FALSE,Potentilla gracilis var. gracilis,Rosaceae,Potentilla,variety
wfo-0001018725,wfo-0000998509,Potentilla chrysantha,Synonym,wfo-0001018725,Rosaceae,Potentilla,species,synonym,potentilla chrysantha,potentilla chrysantha,TRUE,TRUE,FALSE,Potentilla thuringiaca,Rosaceae,Potentilla,species
wfo-0001005622,wfo-1200075360,Potentilla chrysantha prol. euthuringiaca,Synonym,wfo-0001005622,Rosaceae,Potentilla,prole,synonym,potentilla chrysantha prol. euthuringiaca,potentilla chrysantha,FALSE,TRUE,FALSE,Potentilla chrysantha subsp. chrysantha,Rosaceae,Potentilla,subspecies
wfo-0001018725,wfo-1200075361,Potentilla chrysantha prol. goldbachii,Synonym,wfo-0001018725,Rosaceae,Potentilla,prole,synonym,potentilla chrysantha prol. goldbachii,potentilla chrysantha,FALSE,TRUE,FALSE,Potentilla thuringiaca,Rosaceae,Potentilla,species
wfo-0001004023,wfo-1200075362,Potentilla chrysantha prol. liocarpa,Synonym,wfo-0001004023,Rosaceae,Potentilla,prole,synonym,potentilla chrysantha prol. liocarpa,potentilla chrysantha,FALSE,TRUE,FALSE,Potentilla chrysantha subsp. amphibola,Rosaceae,Potentilla,subspecies
wfo-0001005622,wfo-1200075713,Potentilla chrysantha prol. nestleriana,Synonym,wfo-0001005622,Rosaceae,Potentilla,prole,synonym,potentilla chrysantha prol. nestleriana,potentilla chrysantha,FALSE,TRUE,FALSE,Potentilla chrysantha subsp. chrysantha,Rosaceae,Potentilla,subspecies
wfo-0001005622,wfo-1200092467,Potentilla chrysantha unranked elongata,Synonym,wfo-0001005622,Rosaceae,Potentilla,unranked,synonym,potentilla chrysantha unranked elongata,potentilla chrysantha,FALSE,TRUE,FALSE,Potentilla chrysantha subsp. chrysantha,Rosaceae,Potentilla,subspecies
wfo-0001004023,wfo-0001004023,Potentilla chrysantha subsp. amphibola,Accepted,,Rosaceae,Potentilla,subspecies,accepted,potentilla chrysantha subsp. amphibola,potentilla chrysantha subsp. amphibola,FALSE,FALSE,TRUE,Potentilla chrysantha subsp. amphibola,Rosaceae,Potentilla,subspecies
wfo-0001005622,wfo-0001005622,Potentilla chrysantha subsp. chrysantha,Accepted,,Rosaceae,Potentilla,subspecies,accepted,potentilla chrysantha subsp. chrysantha,potentilla chrysantha subsp. chrysantha,FALSE,FALSE,TRUE,Potentilla chrysantha subsp. chrysantha,Rosaceae,Potentilla,subspecies
wfo-0001004432,wfo-0001004432,Potentilla dentata,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla dentata,potentilla dentata,FALSE,FALSE,TRUE,Potentilla dentata,Rosaceae,Potentilla,species
wfo-0000984938,wfo-0000984938,Potentilla erecta,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla erecta,potentilla erecta,TRUE,TRUE,TRUE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0001011319,wfo-0001014525,Potentilla erecta,Synonym,wfo-0001011319,Rosaceae,Potentilla,species,synonym,potentilla erecta,potentilla erecta,TRUE,TRUE,FALSE,Potentilla recta subsp. recta,Rosaceae,Potentilla,subspecies
,wfo-0000989766,Potentilla erecta,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla erecta,potentilla erecta,TRUE,TRUE,FALSE,,,,
,wfo-0000991035,Potentilla erecta,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla erecta,potentilla erecta,TRUE,TRUE,FALSE,,,,
,wfo-0001004690,Potentilla erecta,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla erecta,potentilla erecta,TRUE,TRUE,FALSE,,,,
,wfo-0001006383,Potentilla erecta,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla erecta,potentilla erecta,TRUE,TRUE,FALSE,,,,
wfo-0000984938,wfo-1200092492,Potentilla erecta unranked dacica,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla erecta unranked dacica,potentilla erecta,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200077417,Potentilla erecta unranked nemoralis,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla erecta unranked nemoralis,potentilla erecta,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200092496,Potentilla erecta unranked strictissima,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla erecta unranked strictissima,potentilla erecta,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0001017396,wfo-0000987238,Potentilla fruticosa,Synonym,wfo-0001017396,Rosaceae,Potentilla,species,synonym,potentilla fruticosa,potentilla fruticosa,TRUE,TRUE,FALSE,Dasiphora fruticosa,Rosaceae,Dasiphora,species
wfo-0001017396,wfo-1200077474,Potentilla fruticosa unranked typica,Synonym,wfo-0001017396,Rosaceae,Potentilla,unranked,synonym,potentilla fruticosa unranked typica,potentilla fruticosa,FALSE,TRUE,FALSE,Dasiphora fruticosa,Rosaceae,Dasiphora,species
wfo-0001005483,wfo-0001005483,Potentilla gracilis var. gracilis,Accepted,,Rosaceae,Potentilla,variety,accepted,potentilla gracilis var. gracilis,potentilla gracilis var. gracilis,FALSE,FALSE,TRUE,Potentilla gracilis var. gracilis,Rosaceae,Potentilla,variety
wfo-0001004967,wfo-0001004967,Potentilla grammopetala,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla grammopetala,potentilla grammopetala,FALSE,FALSE,TRUE,Potentilla grammopetala,Rosaceae,Potentilla,species
wfo-0001016002,wfo-0001016002,Potentilla longifolia,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla longifolia,potentilla longifolia,TRUE,TRUE,TRUE,Potentilla longifolia,Rosaceae,Potentilla,species
wfo-0001018785,wfo-0001003096,Potentilla longifolia,Synonym,wfo-0001018785,Rosaceae,Potentilla,species,synonym,potentilla longifolia,potentilla longifolia,TRUE,TRUE,FALSE,Potentilla pusilla,Rosaceae,Potentilla,species
wfo-0001018785,wfo-0001018785,Potentilla pusilla,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla pusilla,potentilla pusilla,FALSE,FALSE,TRUE,Potentilla pusilla,Rosaceae,Potentilla,species
wfo-0001011319,wfo-0001011319,Potentilla recta subsp. recta,Accepted,,Rosaceae,Potentilla,subspecies,accepted,potentilla recta subsp. recta,potentilla recta subsp. recta,FALSE,FALSE,TRUE,Potentilla recta subsp. recta,Rosaceae,Potentilla,subspecies
wfo-0001018725,wfo-0001018725,Potentilla thuringiaca,Accepted,,Rosaceae,Potentilla,species,accepted,potentilla thuringiaca,potentilla thuringiaca,FALSE,FALSE,TRUE,Potentilla thuringiaca,Rosaceae,Potentilla,species
wfo-0000984938,wfo-0000984293,Potentilla tormentilla,Synonym,wfo-0000984938,Rosaceae,Potentilla,species,synonym,potentilla tormentilla,potentilla tormentilla,TRUE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-0000989762,Potentilla tormentilla,Synonym,wfo-0000984938,Rosaceae,Potentilla,species,synonym,potentilla tormentilla,potentilla tormentilla,TRUE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
,wfo-0001005839,Potentilla tormentilla,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla tormentilla,potentilla tormentilla,TRUE,TRUE,FALSE,,,,
,wfo-0001007020,Potentilla tormentilla,Unchecked,,Rosaceae,Potentilla,species,unchecked,potentilla tormentilla,potentilla tormentilla,TRUE,TRUE,FALSE,,,,
wfo-0000984938,wfo-1200075394,Potentilla tormentilla prol. reducta,Synonym,wfo-0000984938,Rosaceae,Potentilla,prole,synonym,potentilla tormentilla prol. reducta,potentilla tormentilla,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200093856,Potentilla tormentilla unranked elatior,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla tormentilla unranked elatior,potentilla tormentilla,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200092683,Potentilla tormentilla unranked erecta,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla tormentilla unranked erecta,potentilla tormentilla,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200077889,Potentilla tormentilla unranked fallax,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla tormentilla unranked fallax,potentilla tormentilla,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
wfo-0000984938,wfo-1200077899,Potentilla tormentilla unranked pinnatifida,Synonym,wfo-0000984938,Rosaceae,Potentilla,unranked,synonym,potentilla tormentilla unranked pinnatifida,potentilla tormentilla,FALSE,TRUE,FALSE,Potentilla erecta,Rosaceae,Potentilla,species
