original_name,exact_name_norm,key,n_exact_wfo_rows,n_exact_taxon_ids,n_exact_accepted_ids,n_exact_accepted_names,n_exact_accepted_families,exact_wfo_names,exact_accepted_ids,exact_accepted_names,exact_accepted_families,n_key_wfo_rows,n_key_taxon_ids,n_key_accepted_ids,n_key_accepted_names,n_key_accepted_families,key_wfo_names,key_accepted_ids,key_accepted_names,key_accepted_families,proposed_resolution_status,recommended_match_level
Prosthechea radiata,prosthechea radiata,prosthechea radiata,1,1,1,1,1,Prosthechea radiata,wfo-0000283602,Prosthechea radiata,Orchidaceae,1,1,1,1,1,Prosthechea radiata,wfo-0000283602,Prosthechea radiata,Orchidaceae,exact_unique,exact
Prosthechea sessiliflora,prosthechea sessiliflora,prosthechea sessiliflora,1,1,1,1,1,Prosthechea sessiliflora,wfo-0000283611,Prosthechea sessiliflora,Orchidaceae,1,1,1,1,1,Prosthechea sessiliflora,wfo-0000283611,Prosthechea sessiliflora,Orchidaceae,exact_unique,exact
Prosthechea suzanensis,prosthechea suzanensis,prosthechea suzanensis,1,1,1,1,1,Prosthechea suzanensis,wfo-0000283615,Prosthechea suzanensis,Orchidaceae,1,1,1,1,1,Prosthechea suzanensis,wfo-0000283615,Prosthechea suzanensis,Orchidaceae,exact_unique,exact
Prosthechea vespa,prosthechea vespa,prosthechea vespa,1,1,1,1,1,Prosthechea vespa,wfo-0000283624,Prosthechea vespa,Orchidaceae,1,1,1,1,1,Prosthechea vespa,wfo-0000283624,Prosthechea vespa,Orchidaceae,exact_unique,exact
Prosthechea widgrenii,prosthechea widgrenii,prosthechea widgrenii,1,1,1,1,1,Prosthechea widgrenii,wfo-0000283629,Prosthechea widgrenii,Orchidaceae,1,1,1,1,1,Prosthechea widgrenii,wfo-0000283629,Prosthechea widgrenii,Orchidaceae,exact_unique,exact
Proustia cuneifolia,proustia cuneifolia,proustia cuneifolia,1,1,1,1,1,Proustia cuneifolia,wfo-0000134760,Proustia cuneifolia,Asteraceae,1,1,1,1,1,Proustia cuneifolia,wfo-0000134760,Proustia cuneifolia,Asteraceae,exact_unique,exact
Prunus,prunus,prunus,1,1,1,1,1,Prunus,wfo-4000031284,Prunus,Rosaceae,1,1,1,1,1,Prunus,wfo-4000031284,Prunus,Rosaceae,exact_unique,exact
Prunus amygdalus,prunus amygdalus,prunus amygdalus,2,2,1,1,1,Prunus amygdalus,wfo-0001015846,Prunus amygdalus,Rosaceae,3,3,1,1,1,Prunus amygdalus | Prunus amygdalus unranked persicoides,wfo-0001015846,Prunus amygdalus,Rosaceae,exact_unique,exact
Prunus armeniaca,prunus armeniaca,prunus armeniaca,5,5,1,1,1,Prunus armeniaca,wfo-0000991689,Prunus armeniaca,Rosaceae,7,7,3,3,1,Prunus armeniaca | Prunus armeniaca lus. pendula | Prunus armeniaca unranked nigra,wfo-0000991689 | wfo-0001131954 | wfo-1200074995,Prunus armeniaca | Prunus armeniaca var. armeniaca | Prunus dasycarpa,Rosaceae,exact_unique,exact
Prunus avium,prunus avium,prunus avium,1,1,1,1,1,Prunus avium,wfo-0001006607,Prunus avium,Rosaceae,11,11,2,2,1,Prunus avium | Prunus avium lus. asplenifolia | Prunus avium lus. pendula | Prunus avium lus. pyramidalis | Prunus avium prol. acida | Prunus avium prol. austera | Prunus avium prol. duracina | Prunus avium prol. juliana | Prunus avium prol. semperflorens | Prunus avium prol. silvestris | Prunus avium prol. sylvestris,wfo-0001006607 | wfo-0001016331,Prunus avium | Prunus cerasus,Rosaceae,exact_unique,exact
Prunus campanulata,prunus campanulata,prunus campanulata,1,1,1,1,1,Prunus campanulata,wfo-0000985845,Prunus campanulata,Rosaceae,1,1,1,1,1,Prunus campanulata,wfo-0000985845,Prunus campanulata,Rosaceae,exact_unique,exact
Prunus cerasus,prunus cerasus,prunus cerasus,3,3,1,1,1,Prunus cerasus,wfo-0001016331,Prunus cerasus,Rosaceae,20,20,1,1,1,Prunus cerasus | Prunus cerasus lus. persiciflora | Prunus cerasus lus. semperflorens | Prunus cerasus prol. acida | Prunus cerasus prol. austera | Prunus cerasus prol. caproniana | Prunus cerasus prol. marasca | Prunus cerasus unranked aureovariegata | Prunus cerasus unranked flore-albopleno | Prunus cerasus unranked flore-pleno | Prunus cerasus unranked flore-roseo-pleno | Prunus cerasus unranked florepleno | Prunus cerasus unranked ienensis | Prunus cerasus unranked plena | Prunus cerasus unranked ranunculifera | Prunus cerasus unranked salicifolia | Prunus cerasus unranked semperflorens,wfo-0001016331,Prunus cerasus,Rosaceae,exact_unique,exact
Prunus cornuta,prunus cornuta,prunus cornuta,1,1,1,1,1,Prunus cornuta,wfo-0000986027,Prunus cornuta,Rosaceae,1,1,1,1,1,Prunus cornuta,wfo-0000986027,Prunus cornuta,Rosaceae,exact_unique,exact
Prunus davidiana,prunus davidiana,prunus davidiana,2,2,1,1,1,Prunus davidiana,wfo-0000986063,Prunus davidiana,Rosaceae,2,2,1,1,1,Prunus davidiana,wfo-0000986063,Prunus davidiana,Rosaceae,exact_unique,exact
Prunus domestica,prunus domestica,prunus domestica,4,4,1,1,1,Prunus domestica,wfo-0000984349,Prunus domestica,Rosaceae,7,7,1,1,1,Prunus domestica | Prunus domestica unranked maliformis | Prunus domestica unranked plantieri | Prunus domestica unranked vulgaris,wfo-0000984349,Prunus domestica,Rosaceae,exact_unique,exact
Prunus fruticosa,prunus fruticosa,prunus fruticosa,2,2,1,1,1,Prunus fruticosa,wfo-0001013852,Prunus fruticosa,Rosaceae,2,2,1,1,1,Prunus fruticosa,wfo-0001013852,Prunus fruticosa,Rosaceae,exact_unique,exact
Prunus grayana,prunus grayana,prunus grayana,2,2,1,1,1,Prunus grayana,wfo-0000986014,Prunus grayana,Rosaceae,2,2,1,1,1,Prunus grayana,wfo-0000986014,Prunus grayana,Rosaceae,exact_unique,exact
Prunus jacquemontii,prunus jacquemontii,prunus jacquemontii,2,2,1,1,1,Prunus jacquemontii,wfo-0001017680,Prunus jacquemontii,Rosaceae,2,2,1,1,1,Prunus jacquemontii,wfo-0001017680,Prunus jacquemontii,Rosaceae,exact_unique,exact
Prunus laurocerasus,prunus laurocerasus,prunus laurocerasus,1,1,1,1,1,Prunus laurocerasus,wfo-0001016516,Prunus laurocerasus,Rosaceae,4,4,1,1,1,Prunus laurocerasus | Prunus laurocerasus unranked fiesserana | Prunus laurocerasus unranked mischeana | Prunus laurocerasus unranked zabeliana,wfo-0001016516,Prunus laurocerasus,Rosaceae,exact_unique,exact
Prunus leveilleana,prunus leveilleana,prunus leveilleana,1,1,1,1,1,Prunus leveilleana,wfo-0001017529,Prunus leveilleana,Rosaceae,1,1,1,1,1,Prunus leveilleana,wfo-0001017529,Prunus leveilleana,Rosaceae,exact_unique,exact
Prunus maximowiczii,prunus maximowiczii,prunus maximowiczii,1,1,1,1,1,Prunus maximowiczii,wfo-0001002042,Prunus maximowiczii,Rosaceae,1,1,1,1,1,Prunus maximowiczii,wfo-0001002042,Prunus maximowiczii,Rosaceae,exact_unique,exact
Prunus mume,prunus mume,prunus mume,2,2,1,1,1,Prunus mume,wfo-0001017317,Prunus mume,Rosaceae,6,6,2,2,1,Prunus mume | Prunus mume unranked purpureaplena | Prunus mume unranked roseiplena | Prunus mume unranked rubra-plena | Prunus mume unranked splendens-plena,wfo-0001017317 | wfo-1200074997,Prunus mume | Prunus mume var. mume,Rosaceae,exact_unique,exact
Prunus nipponica,prunus nipponica,prunus nipponica,1,1,1,1,1,Prunus nipponica,wfo-0000983575,Prunus nipponica,Rosaceae,1,1,1,1,1,Prunus nipponica,wfo-0000983575,Prunus nipponica,Rosaceae,exact_unique,exact
Prunus persica,prunus persica,prunus persica,2,2,1,1,1,Prunus persica,wfo-0001005418,Prunus persica,Rosaceae,8,8,1,1,1,Prunus persica | Prunus persica lus. alba | Prunus persica lus. atripurpurea | Prunus persica lus. camelliiflora | Prunus persica lus. dianthiflora | Prunus persica lus. pendula | Prunus persica lus. pyramidalis,wfo-0001005418,Prunus persica,Rosaceae,exact_unique,exact
Prunus prostrata,prunus prostrata,prunus prostrata,5,5,1,1,1,Prunus prostrata,wfo-0000985802,Prunus prostrata,Rosaceae,6,6,1,1,1,Prunus prostrata | Prunus prostrata prol. typica,wfo-0000985802,Prunus prostrata,Rosaceae,exact_unique,exact
Prunus serrulata,prunus serrulata,prunus serrulata,2,2,1,1,1,Prunus serrulata,wfo-0000992061,Prunus serrulata,Rosaceae,30,30,1,1,1,Prunus serrulata | Prunus serrulata subf. albida | Prunus serrulata subf. alborosea | Prunus serrulata subf. pallida | Prunus serrulata subf. plena | Prunus serrulata subf. pulchra | Prunus serrulata subf. rosea | Prunus serrulata unranked ambigua | Prunus serrulata unranked ariake | Prunus serrulata unranked daikoku | Prunus serrulata unranked fudanzakura | Prunus serrulata unranked fugenzo | Prunus serrulata unranked geraldinae | Prunus serrulata unranked gioiko | Prunus serrulata unranked grandiflora | Prunus serrulata unranked hatazakura | Prunus serrulata unranked hokusai | Prunus serrulata unranked kabazakura | Prunus serrulata unranked kojima | Prunus serrulata unranked luteoides | Prunus serrulata unranked okiku | Prunus serrulata unranked ruiran | Prunus serrulata unranked sekiyama | Prunus serrulata unranked shujaku | Prunus serrulata unranked sumizome | Prunus serrulata unranked taihaku | Prunus serrulata unranked taoyoma | Prunus serrulata unranked temari | Prunus serrulata unranked wasinowo,wfo-0000992061,Prunus serrulata,Rosaceae,exact_unique,exact
Prunus spachiana,prunus spachiana,prunus spachiana,1,1,1,1,1,Prunus spachiana,wfo-0000996487,Prunus itosakura,Rosaceae,1,1,1,1,1,Prunus spachiana,wfo-0000996487,Prunus itosakura,Rosaceae,exact_unique,exact
Prunus spinosa,prunus spinosa,prunus spinosa,2,2,1,1,1,Prunus spinosa,wfo-0001007437,Prunus spinosa,Rosaceae,31,31,3,3,1,Prunus spinosa | Prunus spinosa lus. purpurea | Prunus spinosa prol. amelanchierflora | Prunus spinosa prol. dasyphylla | Prunus spinosa prol. densa | Prunus spinosa prol. depressa | Prunus spinosa prol. ericiflora | Prunus spinosa prol. fastigiata | Prunus spinosa prol. foecundissima | Prunus spinosa prol. lamottei | Prunus spinosa prol. latiflora | Prunus spinosa prol. ligerina | Prunus spinosa prol. lucens | Prunus spinosa prol. lucida | Prunus spinosa prol. microstigma | Prunus spinosa prol. ovata | Prunus spinosa prol. parviflora | Prunus spinosa prol. pubescens | Prunus spinosa prol. ramburii | Prunus spinosa prol. subcylindrica | Prunus spinosa prol. subinermis | Prunus spinosa prol. typica | Prunus spinosa prol. vulgatus | Prunus spinosa subf. macrocarpa | Prunus spinosa unranked arborescens | Prunus spinosa unranked chlorocarpa | Prunus spinosa unranked florepleno | Prunus spinosa unranked florerubro | Prunus spinosa unranked frutescens | Prunus spinosa unranked genuina,wfo-0000985585 | wfo-0001005292 | wfo-0001007437,Prunus × fruticans | Prunus ramburii | Prunus spinosa,Rosaceae,exact_unique,exact
Prunus ssiori,prunus ssiori,prunus ssiori,1,1,1,1,1,Prunus ssiori,wfo-0000988088,Prunus ssiori,Rosaceae,1,1,1,1,1,Prunus ssiori,wfo-0000988088,Prunus ssiori,Rosaceae,exact_unique,exact
Prunus triloba,prunus triloba,prunus triloba,2,2,1,1,1,Prunus triloba,wfo-0001013932,Prunus triloba,Rosaceae,2,2,1,1,1,Prunus triloba,wfo-0001013932,Prunus triloba,Rosaceae,exact_unique,exact
Psammosilene tunicoides,psammosilene tunicoides,psammosilene tunicoides,1,1,1,1,1,Psammosilene tunicoides,wfo-0000395656,Psammosilene tunicoides,Caryophyllaceae,1,1,1,1,1,Psammosilene tunicoides,wfo-0000395656,Psammosilene tunicoides,Caryophyllaceae,exact_unique,exact
Pseudocedrela kotschyi,pseudocedrela kotschyi,pseudocedrela kotschyi,1,1,1,1,1,Pseudocedrela kotschyi,wfo-0000473666,Pseudocedrela kotschyi,Meliaceae,1,1,1,1,1,Pseudocedrela kotschyi,wfo-0000473666,Pseudocedrela kotschyi,Meliaceae,exact_unique,exact
Pseudocydonia sinensis,pseudocydonia sinensis,pseudocydonia sinensis,1,1,1,1,1,Pseudocydonia sinensis,wfo-0001014223,Pseudocydonia sinensis,Rosaceae,1,1,1,1,1,Pseudocydonia sinensis,wfo-0001014223,Pseudocydonia sinensis,Rosaceae,exact_unique,exact
Pseudognaphalium robustum,pseudognaphalium robustum,pseudognaphalium robustum,1,1,1,1,1,Pseudognaphalium robustum,wfo-0000091138,Gnaphalium robustum,Asteraceae,1,1,1,1,1,Pseudognaphalium robustum,wfo-0000091138,Gnaphalium robustum,Asteraceae,exact_unique,exact
Pseudolarix amabilis,pseudolarix amabilis,pseudolarix amabilis,1,1,1,1,1,Pseudolarix amabilis,wfo-0000479701,Pseudolarix amabilis,Pinaceae,1,1,1,1,1,Pseudolarix amabilis,wfo-0000479701,Pseudolarix amabilis,Pinaceae,exact_unique,exact
Pseudoprospero firmifolium,pseudoprospero firmifolium,pseudoprospero firmifolium,1,1,1,1,1,Pseudoprospero firmifolium,wfo-0000723079,Pseudoprospero firmifolium,Asparagaceae,1,1,1,1,1,Pseudoprospero firmifolium,wfo-0000723079,Pseudoprospero firmifolium,Asparagaceae,exact_unique,exact
Pseudosophora alopecuroides,pseudosophora alopecuroides,pseudosophora alopecuroides,2,2,1,1,1,Pseudosophora alopecuroides,wfo-0000213933,Sophora alopecuroides,Fabaceae,2,2,1,1,1,Pseudosophora alopecuroides,wfo-0000213933,Sophora alopecuroides,Fabaceae,exact_unique,exact
Pseudotsuga menziesii,pseudotsuga menziesii,pseudotsuga menziesii,1,1,1,1,1,Pseudotsuga menziesii,wfo-0000478194,Pseudotsuga menziesii,Pinaceae,1,1,1,1,1,Pseudotsuga menziesii,wfo-0000478194,Pseudotsuga menziesii,Pinaceae,exact_unique,exact
Pseudotsuga sinensis,pseudotsuga sinensis,pseudotsuga sinensis,1,1,1,1,1,Pseudotsuga sinensis,wfo-0000478196,Pseudotsuga sinensis,Pinaceae,1,1,1,1,1,Pseudotsuga sinensis,wfo-0000478196,Pseudotsuga sinensis,Pinaceae,exact_unique,exact
Psidium acutangulum,psidium acutangulum,psidium acutangulum,1,1,1,1,1,Psidium acutangulum,wfo-0000284273,Psidium acutangulum,Myrtaceae,1,1,1,1,1,Psidium acutangulum,wfo-0000284273,Psidium acutangulum,Myrtaceae,exact_unique,exact
Psidium cattleyanum,psidium cattleyanum,psidium cattleyanum,1,1,1,1,1,Psidium cattleyanum,wfo-0001319200,Psidium cattleyanum,Myrtaceae,1,1,1,1,1,Psidium cattleyanum,wfo-0001319200,Psidium cattleyanum,Myrtaceae,exact_unique,exact
Psidium guajava,psidium guajava,psidium guajava,1,1,1,1,1,Psidium guajava,wfo-0000284421,Psidium guajava,Myrtaceae,1,1,1,1,1,Psidium guajava,wfo-0000284421,Psidium guajava,Myrtaceae,exact_unique,exact
Psoralea,psoralea,psoralea,1,1,1,1,1,Psoralea,wfo-4000031821,Psoralea,Fabaceae,1,1,1,1,1,Psoralea,wfo-4000031821,Psoralea,Fabaceae,exact_unique,exact
Psorospermum androsaemifolium,psorospermum androsaemifolium,psorospermum androsaemifolium,1,1,1,1,1,Psorospermum androsaemifolium,wfo-0001295853,Psorospermum androsaemifolium,Hypericaceae,1,1,1,1,1,Psorospermum androsaemifolium,wfo-0001295853,Psorospermum androsaemifolium,Hypericaceae,exact_unique,exact
Psorospermum febrifugum,psorospermum febrifugum,psorospermum febrifugum,1,1,1,1,1,Psorospermum febrifugum,wfo-0000465021,Psorospermum febrifugum,Hypericaceae,1,1,1,1,1,Psorospermum febrifugum,wfo-0000465021,Psorospermum febrifugum,Hypericaceae,exact_unique,exact
Psorothamnus arborescens,psorothamnus arborescens,psorothamnus arborescens,1,1,1,1,1,Psorothamnus arborescens,wfo-0000181018,Psorodendron arborescens,Fabaceae,1,1,1,1,1,Psorothamnus arborescens,wfo-0000181018,Psorodendron arborescens,Fabaceae,exact_unique,exact
Psorothamnus fremontii,psorothamnus fremontii,psorothamnus fremontii,1,1,1,1,1,Psorothamnus fremontii,wfo-0000181050,Psorodendron fremontii,Fabaceae,1,1,1,1,1,Psorothamnus fremontii,wfo-0000181050,Psorodendron fremontii,Fabaceae,exact_unique,exact
Psorothamnus polydenius,psorothamnus polydenius,psorothamnus polydenius,1,1,1,1,1,Psorothamnus polydenius,wfo-0000169528,Psorothamnus polydenius,Fabaceae,1,1,1,1,1,Psorothamnus polydenius,wfo-0000169528,Psorothamnus polydenius,Fabaceae,exact_unique,exact
Psorothamnus spinosus,psorothamnus spinosus,psorothamnus spinosus,1,1,1,1,1,Psorothamnus spinosus,wfo-0000180956,Psorodendron spinosum,Fabaceae,1,1,1,1,1,Psorothamnus spinosus,wfo-0000180956,Psorodendron spinosum,Fabaceae,exact_unique,exact
Pterocarpus angolensis,pterocarpus angolensis,pterocarpus angolensis,1,1,1,1,1,Pterocarpus angolensis,wfo-0000172643,Pterocarpus angolensis,Fabaceae,1,1,1,1,1,Pterocarpus angolensis,wfo-0000172643,Pterocarpus angolensis,Fabaceae,exact_unique,exact
Pterocarpus macrocarpus,pterocarpus macrocarpus,pterocarpus macrocarpus,1,1,1,1,1,Pterocarpus macrocarpus,wfo-0000194875,Pterocarpus macrocarpus,Fabaceae,1,1,1,1,1,Pterocarpus macrocarpus,wfo-0000194875,Pterocarpus macrocarpus,Fabaceae,exact_unique,exact
Pterocarpus marsupium,pterocarpus marsupium,pterocarpus marsupium,1,1,1,1,1,Pterocarpus marsupium,wfo-0000185089,Pterocarpus marsupium,Fabaceae,1,1,1,1,1,Pterocarpus marsupium,wfo-0000185089,Pterocarpus marsupium,Fabaceae,exact_unique,exact
Pterocarpus soyauxii,pterocarpus soyauxii,pterocarpus soyauxii,1,1,1,1,1,Pterocarpus soyauxii,wfo-0000172858,Pterocarpus soyauxii,Fabaceae,1,1,1,1,1,Pterocarpus soyauxii,wfo-0000172858,Pterocarpus soyauxii,Fabaceae,exact_unique,exact
Pterocaulon alopecuroides,pterocaulon alopecuroides,pterocaulon alopecuroides,1,1,1,1,1,Pterocaulon alopecuroides,wfo-0000016722,Pterocaulon alopecuroides,Asteraceae,1,1,1,1,1,Pterocaulon alopecuroides,wfo-0000016722,Pterocaulon alopecuroides,Asteraceae,exact_unique,exact
Pterocaulon serrulatum,pterocaulon serrulatum,pterocaulon serrulatum,1,1,1,1,1,Pterocaulon serrulatum,wfo-0000074834,Pterocaulon serrulatum,Asteraceae,1,1,1,1,1,Pterocaulon serrulatum,wfo-0000074834,Pterocaulon serrulatum,Asteraceae,exact_unique,exact
Pterocaulon virgatum,pterocaulon virgatum,pterocaulon virgatum,1,1,1,1,1,Pterocaulon virgatum,wfo-0000135734,Pterocaulon virgatum,Asteraceae,1,1,1,1,1,Pterocaulon virgatum,wfo-0000135734,Pterocaulon virgatum,Asteraceae,exact_unique,exact
Pterodon emarginatus,pterodon emarginatus,pterodon emarginatus,1,1,1,1,1,Pterodon emarginatus,wfo-0000186722,Pterodon emarginatus,Fabaceae,1,1,1,1,1,Pterodon emarginatus,wfo-0000186722,Pterodon emarginatus,Fabaceae,exact_unique,exact
Pterogyne nitens,pterogyne nitens,pterogyne nitens,1,1,1,1,1,Pterogyne nitens,wfo-0000170614,Pterogyne nitens,Fabaceae,1,1,1,1,1,Pterogyne nitens,wfo-0000170614,Pterogyne nitens,Fabaceae,exact_unique,exact
Pterospartum tridentatum,pterospartum tridentatum,pterospartum tridentatum,1,1,1,1,1,Pterospartum tridentatum,wfo-0000213379,Genista tridentata,Fabaceae,1,1,1,1,1,Pterospartum tridentatum,wfo-0000213379,Genista tridentata,Fabaceae,exact_unique,exact
Pteroxygonum giraldii,pteroxygonum giraldii,pteroxygonum giraldii,1,1,1,1,1,Pteroxygonum giraldii,wfo-0001230802,Pteroxygonum giraldii,Polygonaceae,1,1,1,1,1,Pteroxygonum giraldii,wfo-0001230802,Pteroxygonum giraldii,Polygonaceae,exact_unique,exact
Ptilothrix deusta,ptilothrix deusta,ptilothrix deusta,1,1,1,1,1,Ptilothrix deusta,wfo-0000503454,Ptilothrix deusta,Cyperaceae,1,1,1,1,1,Ptilothrix deusta,wfo-0000503454,Ptilothrix deusta,Cyperaceae,exact_unique,exact
Pueraria,pueraria,pueraria,1,1,1,1,1,Pueraria,wfo-4000032154,Pueraria,Fabaceae,1,1,1,1,1,Pueraria,wfo-4000032154,Pueraria,Fabaceae,exact_unique,exact
Pueraria calycina,pueraria calycina,pueraria calycina,1,1,1,1,1,Pueraria calycina,wfo-0000197989,Pueraria calycina,Fabaceae,1,1,1,1,1,Pueraria calycina,wfo-0000197989,Pueraria calycina,Fabaceae,exact_unique,exact
Pueraria candollei,pueraria candollei,pueraria candollei,1,1,1,1,1,Pueraria candollei,wfo-0000193845,Pueraria candollei,Fabaceae,1,1,1,1,1,Pueraria candollei,wfo-0000193845,Pueraria candollei,Fabaceae,exact_unique,exact
Pueraria edulis,pueraria edulis,pueraria edulis,1,1,1,1,1,Pueraria edulis,wfo-0000197991,Pueraria edulis,Fabaceae,1,1,1,1,1,Pueraria edulis,wfo-0000197991,Pueraria edulis,Fabaceae,exact_unique,exact
Pueraria montana,pueraria montana,pueraria montana,1,1,1,1,1,Pueraria montana,wfo-0000185101,Pueraria montana,Fabaceae,1,1,1,1,1,Pueraria montana,wfo-0000185101,Pueraria montana,Fabaceae,exact_unique,exact
Pueraria phaseoloides,pueraria phaseoloides,pueraria phaseoloides,1,1,1,1,1,Pueraria phaseoloides,wfo-0000183176,Neustanthus phaseoloides,Fabaceae,1,1,1,1,1,Pueraria phaseoloides,wfo-0000183176,Neustanthus phaseoloides,Fabaceae,exact_unique,exact
Pueraria tuberosa,pueraria tuberosa,pueraria tuberosa,1,1,1,1,1,Pueraria tuberosa,wfo-0000185100,Pueraria tuberosa,Fabaceae,1,1,1,1,1,Pueraria tuberosa,wfo-0000185100,Pueraria tuberosa,Fabaceae,exact_unique,exact
Pulicaria gnaphalodes,pulicaria gnaphalodes,pulicaria gnaphalodes,1,1,1,1,1,Pulicaria gnaphalodes,wfo-0000092918,Pulicaria gnaphalodes,Asteraceae,1,1,1,1,1,Pulicaria gnaphalodes,wfo-0000092918,Pulicaria gnaphalodes,Asteraceae,exact_unique,exact
Pulicaria undulata,pulicaria undulata,pulicaria undulata,2,2,1,1,1,Pulicaria undulata,wfo-0000132536,Pulicaria undulata,Asteraceae,2,2,1,1,1,Pulicaria undulata,wfo-0000132536,Pulicaria undulata,Asteraceae,exact_unique,exact
Pulsatilla cernua,pulsatilla cernua,pulsatilla cernua,2,2,1,1,1,Pulsatilla cernua,wfo-0001129290,Pulsatilla cernua,Ranunculaceae,2,2,1,1,1,Pulsatilla cernua,wfo-0001129290,Pulsatilla cernua,Ranunculaceae,exact_unique,exact
Punica granatum,punica granatum,punica granatum,1,1,1,1,1,Punica granatum,wfo-0000468843,Punica granatum,Lythraceae,1,1,1,1,1,Punica granatum,wfo-0000468843,Punica granatum,Lythraceae,exact_unique,exact
Pycnanthus angolensis,pycnanthus angolensis,pycnanthus angolensis,1,1,1,1,1,Pycnanthus angolensis,wfo-0000476435,Pycnanthus angolensis,Myristicaceae,1,1,1,1,1,Pycnanthus angolensis,wfo-0000476435,Pycnanthus angolensis,Myristicaceae,exact_unique,exact
Pyracantha coccinea,pyracantha coccinea,pyracantha coccinea,1,1,1,1,1,Pyracantha coccinea,wfo-0001008214,Pyracantha coccinea,Rosaceae,1,1,1,1,1,Pyracantha coccinea,wfo-0001008214,Pyracantha coccinea,Rosaceae,exact_unique,exact
Pyrola,pyrola,pyrola,1,1,1,1,1,Pyrola,wfo-4000032303,Pyrola,Ericaceae,1,1,1,1,1,Pyrola,wfo-4000032303,Pyrola,Ericaceae,exact_unique,exact
