original_name,exact_name,key,legacy_n_accepted_ids,legacy_resolved,hierarchical_resolved,comparison_status,match_rule,resolution_status,accepted_name,accepted_id,accepted_family,accepted_genus,accepted_rank
Litsea acutivena,litsea acutivena,litsea acutivena,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Litsea acutivena,wfo-0001070638,Lauraceae,Litsea,species
Cassia nodosa,cassia nodosa,cassia nodosa,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Cassia javanica subsp. nodosa,wfo-0000164147,Fabaceae,Cassia,subspecies
Froelichia floridana,froelichia floridana,froelichia floridana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Froelichia floridana,wfo-0000692565,Amaranthaceae,Froelichia,species
Myracrodruon urundeuva,myracrodruon urundeuva,myracrodruon urundeuva,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_consensus_multiple_ids,Myracrodruon urundeuva,wfo-0001050974,Anacardiaceae,Myracrodruon,species
Metrodorea nigra,metrodorea nigra,metrodorea nigra,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Metrodorea nigra,wfo-0001247514,Rutaceae,Metrodorea,species
Manilkara kauki,manilkara kauki,manilkara kauki,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Manilkara kauki,wfo-0000235898,Sapotaceae,Manilkara,species
Heliotropium curassavicum,heliotropium curassavicum,heliotropium curassavicum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Heliotropium curassavicum,wfo-0000718508,Heliotropiaceae,Heliotropium,species
Carthamus lanatus,carthamus lanatus,carthamus lanatus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Carthamus lanatus,wfo-0000116437,Asteraceae,Carthamus,species
Dichrostachys cinerea,dichrostachys cinerea,dichrostachys cinerea,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Dichrostachys cinerea,wfo-0000176871,Fabaceae,Dichrostachys,species
Elaeodendron balae,elaeodendron balae,elaeodendron balae,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Heisteria acuminata,heisteria acuminata,heisteria acuminata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Heisteria acuminata,wfo-0000717098,Olacaceae,Heisteria,species
Vantanea peruviana,vantanea peruviana,vantanea peruviana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Vantanea peruviana,wfo-0001065603,Humiriaceae,Vantanea,species
Calytrix ecalycata,calytrix ecalycata,calytrix ecalycata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Calytrix ecalycata,wfo-0000789711,Myrtaceae,Calytrix,species
Acrobolbus renifolius,acrobolbus renifolius,acrobolbus renifolius,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acrobolbus renifolius,wfo-1000009295,Acrobolbaceae,Acrobolbus,species
Piper guanacostense,piper guanacostense,piper guanacostense,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Piper guanacostense,wfo-0001092125,Piperaceae,Piper,species
Piper fadyenii,piper fadyenii,piper fadyenii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Piper fadyenii,wfo-0000479172,Piperaceae,Piper,species
Prosopidastrum globosum,prosopidastrum globosum,prosopidastrum globosum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Prosopidastrum globosum,wfo-0000169462,Fabaceae,Prosopidastrum,species
Codonopsis lanceolata,codonopsis lanceolata,codonopsis lanceolata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Codonopsis lanceolata,wfo-0000830539,Campanulaceae,Codonopsis,species
Ormosia excelsa,ormosia excelsa,ormosia excelsa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ormosia excelsa,wfo-0000174156,Fabaceae,Ormosia,species
Rubus laciniatus,rubus laciniatus,rubus laciniatus,2,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Primula macrophylla,primula macrophylla,primula macrophylla,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Primula macrophylla,wfo-0001105514,Primulaceae,Primula,species
Polypodiodes amoena,polypodiodes amoena,polypodiodes amoena,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Goniophlebium amoenum,wfo-1200105074,Polypodiaceae,Goniophlebium,species
Polypodium pleurosorum,polypodium pleurosorum,polypodium pleurosorum,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Phlebodium inaequale,wfo-0001113817,Polypodiaceae,Phlebodium,species
Serpocaulon loriceum,serpocaulon loriceum,serpocaulon loriceum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Serpocaulon loriceum,wfo-0001279601,Polypodiaceae,Serpocaulon,species
Robinsonia masafuerae,robinsonia masafuerae,robinsonia masafuerae,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Robinsonia masafuerae,wfo-0000039915,Asteraceae,Robinsonia,species
Aglaia foveolata,aglaia foveolata,aglaia foveolata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Aglaia foveolata,wfo-0000524080,Meliaceae,Aglaia,species
Cynara cardunculus,cynara cardunculus,cynara cardunculus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Cynara cardunculus,wfo-0000013358,Asteraceae,Cynara,species
Cynara scolymus,cynara scolymus,cynara scolymus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Cynara scolymus,wfo-0000131895,Asteraceae,Cynara,species
Ageratum conyzoides,ageratum conyzoides,ageratum conyzoides,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ageratum conyzoides,wfo-0000014938,Asteraceae,Ageratum,species
Selaginella doederleinii,selaginella doederleinii,selaginella doederleinii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Selaginella doederleinii,wfo-0001107424,Selaginellaceae,Selaginella,species
Shorea robusta,shorea robusta,shorea robusta,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Shorea robusta,wfo-0001046459,Dipterocarpaceae,Shorea,species
Enkleia malaccensis,enkleia malaccensis,enkleia malaccensis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Enkleia malaccensis,wfo-0000668118,Thymelaeaceae,Enkleia,species
Parablechnum cordatum,parablechnum cordatum,parablechnum cordatum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Parablechnum cordatum,wfo-0001346882,Blechnaceae,Parablechnum,species
Senna alata,senna alata,senna alata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Senna alata,wfo-0000214728,Fabaceae,Senna,species
Isodon,isodon,isodon,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Isodon,wfo-4000019270,Lamiaceae,Isodon,genus
Isodon trichocarpus,isodon trichocarpus,isodon trichocarpus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Isodon trichocarpus,wfo-0000217986,Lamiaceae,Isodon,species
Isodon sculponeatus,isodon sculponeatus,isodon sculponeatus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Isodon sculponeatus,wfo-0000217962,Lamiaceae,Isodon,species
Machaerium pedicellatum,machaerium pedicellatum,machaerium pedicellatum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Machaerium pedicellatum,wfo-0000186714,Fabaceae,Machaerium,species
Dalbergia miscolobium,dalbergia miscolobium,dalbergia miscolobium,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Dalbergia miscolobium,wfo-0000170461,Fabaceae,Dalbergia,species
Sphaeranthus indicus,sphaeranthus indicus,sphaeranthus indicus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Sphaeranthus indicus,wfo-0000014099,Asteraceae,Sphaeranthus,species
Coreopsis auriculata,coreopsis auriculata,coreopsis auriculata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Coreopsis auriculata,wfo-0000026034,Asteraceae,Coreopsis,species
Coreopsis intermedia,coreopsis intermedia,coreopsis intermedia,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Coreopsis major,coreopsis major,coreopsis major,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Coreopsis major,wfo-0000138758,Asteraceae,Coreopsis,species
Coreopsis pubescens,coreopsis pubescens,coreopsis pubescens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Coreopsis pubescens,wfo-0000009404,Asteraceae,Coreopsis,species
Coreopsis pulchra,coreopsis pulchra,coreopsis pulchra,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Coreopsis pulchra,wfo-0000080856,Asteraceae,Coreopsis,species
Coreopsis verticillata,coreopsis verticillata,coreopsis verticillata,3,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_consensus_multiple_ids,Coreopsis verticillata,wfo-0000094896,Asteraceae,Coreopsis,species
Bidens,bidens,bidens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Bidens,wfo-4000004584,Asteraceae,Bidens,genus
Ribes viscosissimum,ribes viscosissimum,ribes viscosissimum,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ribes viscosissimum,wfo-0001135640,Grossulariaceae,Ribes,species
Piper,piper,piper,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Piper,wfo-4000029808,Piperaceae,Piper,genus
Calophyllum dispar,calophyllum dispar,calophyllum dispar,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Calophyllum dispar,wfo-0000581123,Calophyllaceae,Calophyllum,species
Machaerium acutifolium,machaerium acutifolium,machaerium acutifolium,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Machaerium acutifolium,wfo-0000186947,Fabaceae,Machaerium,species
Aglaia rimosa,aglaia rimosa,aglaia rimosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Aglaia rimosa,wfo-0000524315,Meliaceae,Aglaia,species
Artemisia minor,artemisia minor,artemisia minor,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Artemisia minor,wfo-0000131723,Asteraceae,Artemisia,species
Impatiens balsamina,impatiens balsamina,impatiens balsamina,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Impatiens balsamina,wfo-0000730261,Balsaminaceae,Impatiens,species
Balanophora,balanophora,balanophora,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Balanophora,wfo-4000003929,Balanophoraceae,Balanophora,genus
Malus floribunda,malus floribunda,malus floribunda,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Malus sargentii,malus sargentii,malus sargentii,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Malus toringo,wfo-0001004789,Rosaceae,Malus,species
Brackenridgea zanguebarica,brackenridgea zanguebarica,brackenridgea zanguebarica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Brackenridgea zanguebarica,wfo-0000570716,Ochnaceae,Brackenridgea,species
Tillandsia recurvata,tillandsia recurvata,tillandsia recurvata,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Tillandsia recurvata,wfo-0000583812,Bromeliaceae,Tillandsia,species
Campylospermum sulcatum,campylospermum sulcatum,campylospermum sulcatum,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_consensus_multiple_ids,Campylospermum sulcatum,wfo-0000583297,Ochnaceae,Campylospermum,species
Acacia intertexta,acacia intertexta,acacia intertexta,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Acacia obtusifolia,wfo-0000185319,Fabaceae,Acacia,species
Almeidea rubra,almeidea rubra,almeidea rubra,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Conchocarpus ruber,wfo-1000001363,Rutaceae,Conchocarpus,species
Baccharis sulcata,baccharis sulcata,baccharis sulcata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Baccharis sulcata,wfo-0000031062,Asteraceae,Baccharis,species
Eucomis comosa,eucomis comosa,eucomis comosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Eucomis comosa,wfo-0000767049,Asparagaceae,Eucomis,species
Derris hainesiana,derris hainesiana,derris hainesiana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Derris hainesiana,wfo-0000186506,Fabaceae,Derris,species
Annona squamosa,annona squamosa,annona squamosa,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Annona squamosa,wfo-0000537947,Annonaceae,Annona,species
Phoenix sylvestris,phoenix sylvestris,phoenix sylvestris,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Phoenix sylvestris,wfo-0000269807,Arecaceae,Phoenix,species
Lathyrus laxiflorus,lathyrus laxiflorus,lathyrus laxiflorus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Lathyrus laxiflorus,wfo-0000186926,Fabaceae,Lathyrus,species
Patersonia glabrata,patersonia glabrata,patersonia glabrata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Patersonia glabrata,wfo-0000785825,Iridaceae,Patersonia,species
Patersonia sericea,patersonia sericea,patersonia sericea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Patersonia sericea,wfo-0000785697,Iridaceae,Patersonia,species
Desmodium adscendens,desmodium adscendens,desmodium adscendens,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Grona adscendens,wfo-0001423669,Fabaceae,Grona,species
Erythrina excelsa,erythrina excelsa,erythrina excelsa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Erythrina excelsa,wfo-0000180715,Fabaceae,Erythrina,species
Bassia scoparia,bassia scoparia,bassia scoparia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Bassia scoparia,wfo-0000561206,Amaranthaceae,Bassia,species
Kochia scoparia,kochia scoparia,kochia scoparia,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Bassia scoparia,wfo-0000561206,Amaranthaceae,Bassia,species
Helichrysum argyrolepis,helichrysum argyrolepis,helichrysum argyrolepis,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Helichrysum argyrolepis,wfo-0000011244,Asteraceae,Helichrysum,species
Acalypha integrifolia,acalypha integrifolia,acalypha integrifolia,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acalypha integrifolia,wfo-0000955390,Euphorbiaceae,Acalypha,species
Acalypha wilkesiana,acalypha wilkesiana,acalypha wilkesiana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Acalypha wilkesiana,wfo-0000254905,Euphorbiaceae,Acalypha,species
Physochlaina physaloides,physochlaina physaloides,physochlaina physaloides,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Physochlaina physaloides,wfo-0001025078,Solanaceae,Physochlaina,species
Dioscorea nipponica,dioscorea nipponica,dioscorea nipponica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Dioscorea nipponica,wfo-0000392863,Dioscoreaceae,Dioscorea,species
Calea mediterranea,calea mediterranea,calea mediterranea,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Calea mediterranea,wfo-0000075720,Asteraceae,Calea,species
Calea platylepis,calea platylepis,calea platylepis,1,TRUE,TRUE,resolved_by_both,exact_synonym,exact_synonym_unique,Calea mediterranea,wfo-0000075720,Asteraceae,Calea,species
Sesbania rostrata,sesbania rostrata,sesbania rostrata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Sesbania rostrata,wfo-0000178404,Fabaceae,Sesbania,species
Melilotus altissimus,melilotus altissimus,melilotus altissimus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus altissimus,wfo-0000185371,Fabaceae,Melilotus,species
Melilotus dentatus,melilotus dentatus,melilotus dentatus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus dentatus,wfo-0000185374,Fabaceae,Melilotus,species
Melilotus elegans,melilotus elegans,melilotus elegans,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus elegans,wfo-0000212816,Fabaceae,Melilotus,species
Melilotus infestus,melilotus infestus,melilotus infestus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus infestus,wfo-0000185382,Fabaceae,Melilotus,species
Melilotus neapolitanus,melilotus neapolitanus,melilotus neapolitanus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus neapolitanus,wfo-0000185391,Fabaceae,Melilotus,species
Melilotus polonicus,melilotus polonicus,melilotus polonicus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus polonicus,wfo-0000185392,Fabaceae,Melilotus,species
Melilotus suaveolens,melilotus suaveolens,melilotus suaveolens,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus suaveolens,wfo-0000212825,Fabaceae,Melilotus,species
Melilotus sulcatus,melilotus sulcatus,melilotus sulcatus,2,FALSE,TRUE,recovered_by_hierarchical_rules,exact_accepted,exact_accepted_unique,Melilotus sulcatus,wfo-0000185398,Fabaceae,Melilotus,species
Melilotus tauricus,melilotus tauricus,melilotus tauricus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus tauricus,wfo-0000185399,Fabaceae,Melilotus,species
Melilotus wolgicus,melilotus wolgicus,melilotus wolgicus,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Melilotus wolgicus,wfo-0000185401,Fabaceae,Melilotus,species
Ipomoea tricolor,ipomoea tricolor,ipomoea tricolor,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Ipomoea tricolor,wfo-0001297050,Convolvulaceae,Ipomoea,species
Gymnosporia szyszylowiczii,gymnosporia szyszylowiczii,gymnosporia szyszylowiczii,0,FALSE,FALSE,unresolved_by_both,unresolved,no_match,NA,NA,NA,NA,NA
Agnorhiza ovata,agnorhiza ovata,agnorhiza ovata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Agnorhiza ovata,wfo-0000042800,Asteraceae,Agnorhiza,species
Wyethia ovata,wyethia ovata,wyethia ovata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Wyethia ovata,wfo-0000012463,Asteraceae,Wyethia,species
Grangea maderaspatana,grangea maderaspatana,grangea maderaspatana,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Grangea maderaspatana,wfo-0000075063,Asteraceae,Grangea,species
Artocarpus lowii,artocarpus lowii,artocarpus lowii,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Artocarpus lowii,wfo-0000550530,Moraceae,Artocarpus,species
Iris foetidissima,iris foetidissima,iris foetidissima,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Iris foetidissima,wfo-0000783342,Iridaceae,Iris,species
Iris sibirica,iris sibirica,iris sibirica,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Iris sibirica,wfo-0000783854,Iridaceae,Iris,species
Crotalaria verrucosa,crotalaria verrucosa,crotalaria verrucosa,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Crotalaria verrucosa,wfo-0000210929,Fabaceae,Crotalaria,species
Desmodium triflorum,desmodium triflorum,desmodium triflorum,2,FALSE,FALSE,unresolved_by_both,exact_conflict,exact_synonym_conflict,NA,NA,NA,NA,NA
Bombax ceiba,bombax ceiba,bombax ceiba,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Bombax ceiba,wfo-0000568369,Malvaceae,Bombax,species
Sapium stylare,sapium stylare,sapium stylare,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Sapium stylare,wfo-0000302987,Euphorbiaceae,Sapium,species
Anaphalis subumbellata,anaphalis subumbellata,anaphalis subumbellata,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Anaphalis subumbellata,wfo-0000004294,Asteraceae,Anaphalis,species
Luisia volucris,luisia volucris,luisia volucris,1,TRUE,TRUE,resolved_by_both,exact_accepted,exact_accepted_unique,Luisia volucris,wfo-0000231052,Orchidaceae,Luisia,species
